ID_Jugador,Jugador,Foto_URL,Pais,Fecha_Nacimiento,Posicion,Altura,Pie,Valor_Mercado
51682,Francisco Uscanga,https://api.sofascore.com/api/v1/player/51682/image,Mexico,,M,165,,
51785,Emil Forsberg,https://api.sofascore.com/api/v1/player/51785/image,Sweden,22/10/1991,M,179,Right,1900000
51833,Fredrik Gulbrandsen,https://api.sofascore.com/api/v1/player/51833/image,Norway,,F,178,,
52023,Ryan Allsop,https://api.sofascore.com/api/v1/player/52023/image,England,,G,189,,
52068,Joao Rojas,https://api.sofascore.com/api/v1/player/52068/image,Ecuador,13/06/1989,M,172,Right,105000
52753,Jeffrey Fortes,https://api.sofascore.com/api/v1/player/52753/image,Cape Verde,,D,182,,
53739,Kiko Femenía,https://api.sofascore.com/api/v1/player/53739/image,Spain,01/02/1991,D,176,Right,740000
53783,Callum McManaman,https://api.sofascore.com/api/v1/player/53783/image,England,,M,174,,
53790,Daniel Høegh,https://api.sofascore.com/api/v1/player/53790/image,Denmark,,D,190,,
54308,Loic Négo,https://api.sofascore.com/api/v1/player/54308/image,Hungary,,D,179,,
54311,Marc Muniesa,https://api.sofascore.com/api/v1/player/54311/image,Spain,,D,179,,
54331,Matty James,https://api.sofascore.com/api/v1/player/54331/image,England,,M,183,,
54429,Artur Jędrzejczyk,https://api.sofascore.com/api/v1/player/54429/image,Poland,,D,189,,
54661,Dor Malul,https://api.sofascore.com/api/v1/player/54661/image,Israel,,D,176,,
55119,Marco D'Alessandro,https://api.sofascore.com/api/v1/player/55119/image,Italy,,M,173,,
55123,Pontus Jansson,https://api.sofascore.com/api/v1/player/55123/image,Sweden,12/02/1991,D,194,Right,690000
55133,Gary Kagelmacher,https://api.sofascore.com/api/v1/player/55133/image,Uruguay,,D,182,,
55314,Ilija Nestorovski,https://api.sofascore.com/api/v1/player/55314/image,North Macedonia,,F,182,,
55450,Billy Joe Burns,https://api.sofascore.com/api/v1/player/55450/image,Northern Ireland,,D,,,
56241,Seamus Conneely,https://api.sofascore.com/api/v1/player/56241/image,Ireland,,M,175,,
56544,Aleksandr Martynovich,https://api.sofascore.com/api/v1/player/56544/image,Belarus,,D,192,,
57015,Aaron McCarey,https://api.sofascore.com/api/v1/player/57015/image,Ireland,,G,185,,
57627,Karol Mets,https://api.sofascore.com/api/v1/player/57627/image,Estonia,15/05/1993,D,190,Left,620000
57869,Felipe Garcia,https://api.sofascore.com/api/v1/player/57869/image,Brazil,,F,185,,
57991,Jeppe Grønning,https://api.sofascore.com/api/v1/player/57991/image,Denmark,,M,180,,
58170,Marko Vešović,https://api.sofascore.com/api/v1/player/58170/image,Montenegro,,M,180,,
58351,Christian Kabasele,https://api.sofascore.com/api/v1/player/58351/image,Belgium,23/02/1991,D,186,Right,805000
58917,Geoffry Hairemans,https://api.sofascore.com/api/v1/player/58917/image,Belgium,,F,184,,
58994,Denis Odoi,https://api.sofascore.com/api/v1/player/58994/image,Ghana,,D,177,,
59130,Tom Bradshaw,https://api.sofascore.com/api/v1/player/59130/image,Wales,,F,178,,
59633,Živko Živković,https://api.sofascore.com/api/v1/player/59633/image,Serbia,,G,192,,
59751,Rúben Fernandes,https://api.sofascore.com/api/v1/player/59751/image,Portugal,,D,186,,
59932,Craig Forsyth,https://api.sofascore.com/api/v1/player/59932/image,Scotland,,D,191,,
60317,Gökhan Değirmenci,https://api.sofascore.com/api/v1/player/60317/image,Türkiye,,G,184,,
60510,Efecan Karaca,https://api.sofascore.com/api/v1/player/60510/image,Türkiye,,M,166,,
61562,Ofir Marciano,https://api.sofascore.com/api/v1/player/61562/image,Israel,,G,185,,
63952,Ibrahim Šehić,https://api.sofascore.com/api/v1/player/63952/image,Bosnia & Herzegovina,,G,190,,
65953,Xherdan Shaqiri,https://api.sofascore.com/api/v1/player/65953/image,Switzerland,09/10/1991,M,169,Left,1500000
66214,Lukas Hinterseer,https://api.sofascore.com/api/v1/player/66214/image,Austria,,F,192,,
66285,Benedikt Zech,https://api.sofascore.com/api/v1/player/66285/image,Austria,,D,186,,
66340,Samuel Sahin-Radlinger,https://api.sofascore.com/api/v1/player/66340/image,Austria,,G,198,,
66471,Martin Braithwaite,https://api.sofascore.com/api/v1/player/66471/image,Denmark,04/06/1991,F,180,Right,970000
66477,Thomas Delaney,https://api.sofascore.com/api/v1/player/66477/image,Denmark,02/09/1991,M,182,Left,455000
66518,Mario Götze,https://api.sofascore.com/api/v1/player/66518/image,Germany,02/06/1992,M,176,Right,3100000
66617,Soufian Benyamina,https://api.sofascore.com/api/v1/player/66617/image,Germany,,F,189,,
67308,Loris Benito,https://api.sofascore.com/api/v1/player/67308/image,Switzerland,06/01/1992,D,184,Left,260000
67647,Andrej Kramarić,https://api.sofascore.com/api/v1/player/67647/image,Croatia,18/06/1991,F,177,Right,2700000
67668,Jimmy Callacher,https://api.sofascore.com/api/v1/player/67668/image,Northern Ireland,,D,188,,
67747,Daniel Stenderup,https://api.sofascore.com/api/v1/player/67747/image,Denmark,,D,183,,
68226,Odise Roshi,https://api.sofascore.com/api/v1/player/68226/image,Albania,,M,187,,
68332,Nemanja Gudelj,https://api.sofascore.com/api/v1/player/68332/image,Serbia,,M,187,,
68755,Michal Frydrych,https://api.sofascore.com/api/v1/player/68755/image,Czechia,,D,187,,
68925,Jan Hanuš,https://api.sofascore.com/api/v1/player/68925/image,Czechia,,G,188,,
69118,Tonći Kukoč-Petraello,https://api.sofascore.com/api/v1/player/69118/image,Croatia,,D,189,,
69256,Kieran Trippier,https://api.sofascore.com/api/v1/player/69256/image,England,18/09/1990,D,174,Right,1400000
69336,Paul Papp,https://api.sofascore.com/api/v1/player/69336/image,Romania,10/11/1989,D,189,Right,160000
69351,Soner Aydoğdu,https://api.sofascore.com/api/v1/player/69351/image,Türkiye,,M,181,,
69367,Filip Đuričić,https://api.sofascore.com/api/v1/player/69367/image,Serbia,,M,181,,
69369,Sinan Osmanoğlu,https://api.sofascore.com/api/v1/player/69369/image,Türkiye,,D,197,,
69378,David De Gea,https://api.sofascore.com/api/v1/player/69378/image,Spain,06/11/1990,G,192,Right,3300000
69379,Diego Mariño,https://api.sofascore.com/api/v1/player/69379/image,Spain,,G,187,,
69385,Jorge Pulido,https://api.sofascore.com/api/v1/player/69385/image,Spain,,D,186,,
69408,Marcos Alonso,https://api.sofascore.com/api/v1/player/69408/image,Spain,27/12/1990,D,188,Left,1300000
69768,Jan Oblak,https://api.sofascore.com/api/v1/player/69768/image,Slovenia,06/01/1993,G,189,Right,16000000
70930,Bram Nuytinck,https://api.sofascore.com/api/v1/player/70930/image,Netherlands,,D,190,,
70988,Thibaut Courtois,https://api.sofascore.com/api/v1/player/70988/image,Belgium,10/05/1992,G,200,Left,14500000
70996,Kevin De Bruyne,https://api.sofascore.com/api/v1/player/70996/image,Belgium,27/06/1991,M,181,Right,8300000
71223,Damian Szuprytowski,https://api.sofascore.com/api/v1/player/71223/image,Poland,,M,172,,
71393,Mihai Roman II,https://api.sofascore.com/api/v1/player/71393/image,Romania,,F,190,,
72020,Jakub Brabec,https://api.sofascore.com/api/v1/player/72020/image,Czechia,05/08/1992,D,186,Right,380000
72080,Rodrigo Moledo,https://api.sofascore.com/api/v1/player/72080/image,Brazil,26/10/1987,D,188,Right,97000
72127,Cenk Tosun,https://api.sofascore.com/api/v1/player/72127/image,Türkiye,,F,183,,
72255,Rafał Leszczyński,https://api.sofascore.com/api/v1/player/72255/image,Poland,,G,185,,
72389,Kenan Horić,https://api.sofascore.com/api/v1/player/72389/image,Bosnia & Herzegovina,,D,190,,
72806,Joe Edwards,https://api.sofascore.com/api/v1/player/72806/image,England,,D,173,,
72818,Brice Maubleu,https://api.sofascore.com/api/v1/player/72818/image,France,,G,192,,
72998,Rémy Cabella,https://api.sofascore.com/api/v1/player/72998/image,France,07/03/1990,M,171,Right,1200000
73262,Josh Magennis,https://api.sofascore.com/api/v1/player/73262/image,Northern Ireland,,F,188,,
73409,Matt Godden,https://api.sofascore.com/api/v1/player/73409/image,England,28/07/1991,F,185,Right,90000
73475,Andy Cook,https://api.sofascore.com/api/v1/player/73475/image,England,,F,185,,
73529,Tom Nichols,https://api.sofascore.com/api/v1/player/73529/image,England,,M,178,,
73795,Ralf Seuntjens,https://api.sofascore.com/api/v1/player/73795/image,Netherlands,16/04/1989,F,192,Right,48000
73980,Marcin Kamiński,https://api.sofascore.com/api/v1/player/73980/image,Poland,,D,191,,
74071,Vincent Sasso,https://api.sofascore.com/api/v1/player/74071/image,France,,D,190,,
74201,Florian Hübner,https://api.sofascore.com/api/v1/player/74201/image,Germany,,D,190,,
74545,Leandro Bacuna,https://api.sofascore.com/api/v1/player/74545/image,Curacao,,M,187,,
74915,Nicolás Otamendi,https://api.sofascore.com/api/v1/player/74915/image,Argentina,,D,183,,
75425,Dénes Dibusz,https://api.sofascore.com/api/v1/player/75425/image,Hungary,,G,188,,
75649,William Mendieta,https://api.sofascore.com/api/v1/player/75649/image,Paraguay,,F,174,,
75756,Kenny McLean,https://api.sofascore.com/api/v1/player/75756/image,Scotland,07/01/1992,M,183,Left,380000
75806,Raffaele Pucino,https://api.sofascore.com/api/v1/player/75806/image,Italy,,D,183,,
75994,Bartosz Salamon,https://api.sofascore.com/api/v1/player/75994/image,Poland,30/04/1991,D,193,Right,140000
76031,Pasquale Maiorino,https://api.sofascore.com/api/v1/player/76031/image,Italy,,M,170,,
76115,Carlo Ilari,https://api.sofascore.com/api/v1/player/76115/image,Italy,,M,186,,
76132,Milan Đurić,https://api.sofascore.com/api/v1/player/76132/image,Bosnia & Herzegovina,21/05/1990,F,199,Right,1100000
76160,Marvin Peersman,https://api.sofascore.com/api/v1/player/76160/image,Belgium,09/02/1991,D,185,Right,235000
76265,Stefan Savić,https://api.sofascore.com/api/v1/player/76265/image,Montenegro,07/01/1991,D,186,Right,430000
76507,Eduardo,https://api.sofascore.com/api/v1/player/76507/image,Brazil,16/10/1989,M,184,Right,620000
77244,Wallace Reis,https://api.sofascore.com/api/v1/player/77244/image,Brazil,,D,184,,
77375,Nino Paraíba,https://api.sofascore.com/api/v1/player/77375/image,Brazil,,D,168,,
77726,Josué,https://api.sofascore.com/api/v1/player/77726/image,Portugal,16/09/1990,M,172,Left,365000
78152,Matz Sels,https://api.sofascore.com/api/v1/player/78152/image,Belgium,25/02/1992,G,188,Right,3700000
78368,Andrew Hughes,https://api.sofascore.com/api/v1/player/78368/image,Wales,,D,188,,
78730,Ivo Pinto,https://api.sofascore.com/api/v1/player/78730/image,Portugal,,D,184,,
78893,Romelu Lukaku,https://api.sofascore.com/api/v1/player/78893/image,Belgium,12/05/1993,F,191,Left,5800000
78908,Mário Camora,https://api.sofascore.com/api/v1/player/78908/image,Romania,,D,177,,
79056,Júnior Morais,https://api.sofascore.com/api/v1/player/79056/image,Brazil,,M,176,,
79413,Milan Borjan,https://api.sofascore.com/api/v1/player/79413/image,Canada,,G,193,,
79645,Mattia Perin,https://api.sofascore.com/api/v1/player/79645/image,Italy,09/11/1992,G,188,Right,1900000
79822,Esteban Andrada,https://api.sofascore.com/api/v1/player/79822/image,Argentina,,G,194,,
80057,Giacomo Venturi,https://api.sofascore.com/api/v1/player/80057/image,Italy,,G,183,,
80203,Francesco Bardi,https://api.sofascore.com/api/v1/player/80203/image,Italy,,G,188,,
80465,Petros Mantalos,https://api.sofascore.com/api/v1/player/80465/image,Greece,30/08/1991,M,176,Right,775000
80532,Leandro Chichizola,https://api.sofascore.com/api/v1/player/80532/image,Argentina,26/03/1990,G,186,Right,235000
80842,Denis Tonucci,https://api.sofascore.com/api/v1/player/80842/image,Italy,,D,182,,
80918,Fernando Tobio,https://api.sofascore.com/api/v1/player/80918/image,Argentina,,D,190,,
81202,Serhiy Sydorchuk,https://api.sofascore.com/api/v1/player/81202/image,Ukraine,01/05/1991,M,189,Right,240000
81451,Lars Sætra,https://api.sofascore.com/api/v1/player/81451/image,Norway,,D,195,,
81859,Anders Christiansen,https://api.sofascore.com/api/v1/player/81859/image,Denmark,07/06/1990,M,174,Right,260000
81992,Leandro Cabrera,https://api.sofascore.com/api/v1/player/81992/image,Uruguay,16/06/1991,D,190,Left,930000
82240,Matthias Zimmermann,https://api.sofascore.com/api/v1/player/82240/image,Germany,,D,178,,
82474,Ander Herrera,https://api.sofascore.com/api/v1/player/82474/image,Spain,,M,182,,
82566,Tom Cairney,https://api.sofascore.com/api/v1/player/82566/image,Scotland,19/01/1991,M,185,Left,530000
82576,Marcos Rocha,https://api.sofascore.com/api/v1/player/82576/image,Brazil,10/12/1988,D,176,Right,185000
82680,Giovanni Augusto,https://api.sofascore.com/api/v1/player/82680/image,Brazil,04/09/1989,F,177,Right,140000
82889,Mihai Bordeianu,https://api.sofascore.com/api/v1/player/82889/image,Romania,,M,175,,
82943,Rafael Tolói,https://api.sofascore.com/api/v1/player/82943/image,Italy,09/10/1990,D,185,Right,835000
84258,Marlon Pack,https://api.sofascore.com/api/v1/player/84258/image,England,,M,188,,
84531,Yuri Berchiche,https://api.sofascore.com/api/v1/player/84531/image,Spain,09/02/1990,D,181,Left,910000
84539,Koke,https://api.sofascore.com/api/v1/player/84539/image,Spain,07/01/1992,M,177,Right,4600000
84845,Manoel,https://api.sofascore.com/api/v1/player/84845/image,Brazil,25/02/1990,D,182,Right,110000
84854,Alex Sandro,https://api.sofascore.com/api/v1/player/84854/image,Brazil,24/01/1991,D,181,Left,1500000
84972,Kike García,https://api.sofascore.com/api/v1/player/84972/image,Spain,24/11/1989,F,186,Right,725000
85859,Antoine Griezmann,https://api.sofascore.com/api/v1/player/85859/image,France,20/03/1991,F,176,Left,7600000
86110,Alex Gonçalves,https://api.sofascore.com/api/v1/player/86110/image,Brazil,,F,182,,
87346,Nicolas Hasler,https://api.sofascore.com/api/v1/player/87346/image,Liechtenstein,,D,178,,
87507,Victor Pálsson,https://api.sofascore.com/api/v1/player/87507/image,Iceland,29/04/1991,D,186,Right,155000
87884,Dean Jarvis,https://api.sofascore.com/api/v1/player/87884/image,Northern Ireland,,D,180,,
87940,Florin Purece,https://api.sofascore.com/api/v1/player/87940/image,Romania,,M,180,,
88169,James Collins,https://api.sofascore.com/api/v1/player/88169/image,Ireland,30/11/1990,F,188,Right,105000
88528,Florian Lejeune,https://api.sofascore.com/api/v1/player/88528/image,France,19/05/1991,D,190,Right,1700000
88625,Marc-André Ter Stegen,https://api.sofascore.com/api/v1/player/88625/image,Germany,29/04/1992,G,187,Right,3100000
88645,Mislav Oršić,https://api.sofascore.com/api/v1/player/88645/image,Croatia,,M,178,,
88859,Sergio Escudero,https://api.sofascore.com/api/v1/player/88859/image,Spain,,D,176,,
89346,Ljuban Crepulja,https://api.sofascore.com/api/v1/player/89346/image,Croatia,,M,178,,
90121,Danny Batth,https://api.sofascore.com/api/v1/player/90121/image,England,20/09/1990,D,191,Right,93000
90468,Osvaldo,https://api.sofascore.com/api/v1/player/90468/image,Brazil,10/04/1987,F,170,Right,72000
90812,Marquinhos Gabriel,https://api.sofascore.com/api/v1/player/90812/image,Brazil,20/07/1990,M,174,Left,145000
90855,Ažbe Jug,https://api.sofascore.com/api/v1/player/90855/image,Slovenia,,G,192,,
91046,Stefan de Vrij,https://api.sofascore.com/api/v1/player/91046/image,Netherlands,04/02/1992,D,188,Right,2800000
91744,James Forrest,https://api.sofascore.com/api/v1/player/91744/image,Scotland,,M,170,,
91984,Jayden Stockley,https://api.sofascore.com/api/v1/player/91984/image,England,,F,188,,
92980,Serge-Junior Martinsson Ngouali,https://api.sofascore.com/api/v1/player/92980/image,Gabon,,M,185,,
93196,Juan Manuel Insaurralde,https://api.sofascore.com/api/v1/player/93196/image,Argentina,,D,187,,
93736,Tomislav Glumac,https://api.sofascore.com/api/v1/player/93736/image,Croatia,,D,194,,
93796,Joel Robles,https://api.sofascore.com/api/v1/player/93796/image,Spain,16/06/1990,G,195,Right,380000
93842,Dan Nistor,https://api.sofascore.com/api/v1/player/93842/image,Romania,04/06/1988,M,172,Right,295000
93953,Hassan Al Haydos,https://api.sofascore.com/api/v1/player/93953/image,Qatar,,F,174,,
94057,Numa Lavanchy,https://api.sofascore.com/api/v1/player/94057/image,Switzerland,,D,174,,
94226,Marko Livaja,https://api.sofascore.com/api/v1/player/94226/image,Croatia,,F,183,,
94238,Jakov Puljić,https://api.sofascore.com/api/v1/player/94238/image,Croatia,,F,187,,
94286,Thorgan Hazard,https://api.sofascore.com/api/v1/player/94286/image,Belgium,28/03/1993,M,174,Right,1800000
94288,Frederik Gytkjær,https://api.sofascore.com/api/v1/player/94288/image,Denmark,15/03/1993,F,176,Right,210000
94300,Benito Raman,https://api.sofascore.com/api/v1/player/94300/image,Belgium,06/11/1994,F,172,Right,755000
94312,Daniel Batz,https://api.sofascore.com/api/v1/player/94312/image,Germany,11/01/1991,G,189,Right,370000
94527,Marko Dmitrović,https://api.sofascore.com/api/v1/player/94527/image,Serbia,23/01/1992,G,194,Left,650000
94577,Bruno Dita,https://api.sofascore.com/api/v1/player/94577/image,Albania,,D,182,,
94618,Davor Blažević,https://api.sofascore.com/api/v1/player/94618/image,Sweden,,G,190,,
94627,Simon Hedlund,https://api.sofascore.com/api/v1/player/94627/image,Sweden,,M,175,,
94631,Karl Holmberg,https://api.sofascore.com/api/v1/player/94631/image,Sweden,,F,185,,
94665,Jack Bonham,https://api.sofascore.com/api/v1/player/94665/image,Ireland,,G,192,,
94743,Jonathan Bond,https://api.sofascore.com/api/v1/player/94743/image,England,,G,193,,
94758,Ben Davies,https://api.sofascore.com/api/v1/player/94758/image,Wales,23/04/1993,D,181,Left,2800000
94770,Hörður Magnússon,https://api.sofascore.com/api/v1/player/94770/image,Iceland,10/02/1993,D,190,Left,480000
94815,Daniel Graovac,https://api.sofascore.com/api/v1/player/94815/image,Bosnia & Herzegovina,07/08/1993,D,186,Right,380000
94826,Nermin Zolotić,https://api.sofascore.com/api/v1/player/94826/image,Bosnia & Herzegovina,,D,188,,
94835,Lars Unnerstall,https://api.sofascore.com/api/v1/player/94835/image,Germany,19/07/1990,G,198,Right,1000000
94868,Erkan Kaş,https://api.sofascore.com/api/v1/player/94868/image,Türkiye,,D,183,,
95211,Daniel Hägele,https://api.sofascore.com/api/v1/player/95211/image,Germany,,M,186,,
95242,Sebastian Soria,https://api.sofascore.com/api/v1/player/95242/image,Qatar,,F,186,,
95253,Saad Al Sheeb,https://api.sofascore.com/api/v1/player/95253/image,Qatar,,G,185,,
95381,Kevin Stöger,https://api.sofascore.com/api/v1/player/95381/image,Austria,26/08/1993,M,175,Left,1900000
95417,Alon Turgeman,https://api.sofascore.com/api/v1/player/95417/image,Israel,,F,179,,
95442,Nicolai Larsen,https://api.sofascore.com/api/v1/player/95442/image,Denmark,,G,190,,
95500,Artur Grigoryan,https://api.sofascore.com/api/v1/player/95500/image,Armenia,,M,175,,
95606,Ryan Tafazolli,https://api.sofascore.com/api/v1/player/95606/image,Iran,,D,196,,
95666,Ante Majstorović,https://api.sofascore.com/api/v1/player/95666/image,Croatia,,D,185,,
95691,Tobias Kainz,https://api.sofascore.com/api/v1/player/95691/image,Austria,,M,174,,
95791,Grant Hanley,https://api.sofascore.com/api/v1/player/95791/image,Scotland,,D,188,,
96098,Vitus Eicher,https://api.sofascore.com/api/v1/player/96098/image,Germany,,G,190,,
