Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Visita - Paris Saint-Germain vs AS Monaco","ALL","12/12/2021","18","0","47%","0","1","13","0","6","15","480","26","8","4","0","3","1","5","5","5","8","0","1","0","0","1","3","403","11","47","0","22/44 (50%)","4/13 (31%)","47%","8","42/85 (49%)","3/11 (27%)","8/13 (62%)","38%","26","14","0","4","0","0","0","0","0","0","8"
"Local - Paris Saint-Germain vs AS Monaco","1ST","12/12/2021","18","2","46%","0","2","6","0","1","0","243","8","7","1","0","2","0","2","2","5","1","1","1","0","0","2","1","220","5","19","0","10/17 (59%)","0/2 (0%)","56%","8","24/45 (53%)","4/5 (80%)","9/13 (69%)","38%","8","8","0","7","0","0","0","0","0","0","4"
"Visita - Paris Saint-Germain vs AS Monaco","1ST","12/12/2021","18","0","54%","0","1","8","0","4","0","282","12","3","2","0","0","1","3","5","4","4","0","1","0","0","1","0","245","4","23","0","13/20 (65%)","2/6 (33%)","44%","5","21/45 (47%)","1/5 (20%)","6/9 (67%)","50%","12","6","0","2","0","0","0","0","0","0","5"
"Local - Paris Saint-Germain vs AS Monaco","2ND","12/12/2021","18","0","59%","0","1","3","3","0","0","296","5","7","2","0","0","1","2","1","2","1","0","1","0","0","2","3","252","6","20","0","17/34 (50%)","1/1 (100%)","50%","9","19/40 (48%)","4/6 (67%)","7/12 (58%)","80%","5","8","0","5","0","3","0","0","0","0","4"
"Visita - Paris Saint-Germain vs AS Monaco","2ND","12/12/2021","18","0","41%","0","0","5","0","2","0","198","14","5","2","0","3","0","2","0","1","4","0","0","0","0","0","3","158","7","24","0","9/24 (38%)","2/7 (29%)","50%","3","21/40 (53%)","2/6 (33%)","2/4 (50%)","29%","14","8","0","2","0","0","0","0","0","0","3"
"Local - AS Monaco vs Stade Rennais","ALL","22/12/2021","19","2","48%","0","2","11","5","7","11","411","7","8","2","0","3","0","5","3","9","2","2","0","0","0","1","3","309","22","82","0","29/77 (38%)","12/32 (38%)","40%","7","22/55 (40%)","18/44 (41%)","7/11 (64%)","71%","7","12","0","16","0","5","0","0","0","0","7"
"Visita - AS Monaco vs Stade Rennais","ALL","22/12/2021","19","1","52%","0","2","16","1","5","9","469","11","9","1","0","6","1","5","5","8","8","1","1","0","0","2","0","361","15","46","0","32/60 (53%)","6/17 (35%)","60%","3","33/55 (60%)","26/44 (59%)","13/17 (76%)","73%","11","10","0","17","0","1","0","0","0","0","7"
"Local - AS Monaco vs Stade Rennais","1ST","22/12/2021","19","1","49%","0","1","5","1","5","0","212","3","4","0","0","1","0","2","2","4","1","1","0","0","0","1","2","150","12","45","0","12/43 (28%)","8/18 (44%)","43%","6","10/25 (40%)","13/29 (45%)","3/4 (75%)","67%","3","5","0","12","0","1","0","0","0","0","3"
"Visita - AS Monaco vs Stade Rennais","1ST","22/12/2021","19","1","51%","0","2","8","0","3","0","224","7","4","1","0","2","0","3","3","6","2","1","1","0","0","1","0","158","6","25","0","16/35 (46%)","4/10 (40%)","57%","2","15/25 (60%)","16/29 (55%)","4/5 (80%)","71%","7","5","0","6","0","0","0","0","0","0","6"
"Local - AS Monaco vs Stade Rennais","2ND","22/12/2021","19","0","46%","0","1","6","4","2","0","199","4","4","2","0","2","0","3","1","5","1","1","0","0","0","0","1","159","10","37","0","17/34 (50%)","4/14 (29%)","38%","1","12/30 (40%)","5/15 (33%)","4/7 (57%)","75%","4","7","0","4","0","4","0","0","0","0","4"
"Visita - AS Monaco vs Stade Rennais","2ND","22/12/2021","19","0","54%","0","0","8","1","2","0","245","4","5","0","0","4","1","2","2","2","6","0","0","0","0","1","0","203","9","21","0","16/25 (64%)","2/7 (29%)","62%","1","18/30 (60%)","10/15 (67%)","9/12 (75%)","75%","4","5","0","11","0","1","0","0","0","0","1"
"Local - Bordeaux vs Lille","ALL","22/12/2021","19","2","41%","0","1","12","0","5","11","341","15","7","1","0","3","0","5","4","5","7","1","0","1","0","0","1","268","32","45","0","31/63 (49%)","3/20 (15%)","45%","5","35/72 (49%)","2/10 (20%)","13/27 (48%)","53%","15","18","0","8","0","0","0","0","0","0","12"
"Visita - Bordeaux vs Lille","ALL","22/12/2021","19","3","59%","0","1","13","1","6","7","502","19","10","3","0","3","0","6","4","7","6","1","0","1","0","2","3","408","17","51","0","15/33 (45%)","5/12 (42%)","55%","8","37/72 (51%)","8/10 (80%)","8/15 (53%)","63%","19","15","0","19","0","1","0","0","0","0","7"
"Local - Bordeaux vs Lille","1ST","22/12/2021","19","2","36%","0","1","8","0","4","0","143","7","3","1","0","2","0","4","2","4","4","1","0","1","0","0","1","114","13","21","0","15/27 (56%)","2/12 (17%)","47%","1","16/34 (47%)","1/2 (50%)","6/14 (43%)","43%","7","11","0","5","0","0","0","0","0","0","6"
"Visita - Bordeaux vs Lille","1ST","22/12/2021","19","1","64%","0","0","5","0","4","0","268","9","5","2","0","1","0","3","1","2","3","0","0","1","0","1","1","222","6","23","0","8/16 (50%)","3/7 (43%)","53%","2","18/34 (53%)","1/2 (50%)","4/9 (44%)","67%","9","5","0","6","0","0","0","0","0","0","4"
"Local - Bordeaux vs Lille","2ND","22/12/2021","19","0","46%","0","0","4","0","1","0","198","8","4","0","0","1","0","1","2","1","3","0","0","0","0","0","0","154","19","24","0","16/36 (44%)","1/8 (13%)","43%","4","19/38 (50%)","1/8 (13%)","7/13 (54%)","63%","8","7","0","3","0","0","0","0","0","0","6"
"Visita - Bordeaux vs Lille","2ND","22/12/2021","19","0","54%","0","1","8","1","2","0","234","10","5","1","0","2","0","3","3","5","3","1","0","0","0","1","2","186","11","28","0","7/17 (41%)","2/5 (40%)","57%","6","19/38 (50%)","7/8 (88%)","4/6 (67%)","60%","10","10","0","13","0","1","0","0","0","0","3"
"Local - Lorient vs Paris Saint-Germain","ALL","22/12/2021","19","1","23%","0","1","17","3","6","6","229","18","8","1","0","5","0","8","4","7","10","0","1","2","0","1","2","170","11","33","0","26/48 (54%)","3/14 (21%)","44%","11","35/79 (44%)","10/23 (43%)","9/16 (56%)","50%","18","12","0","26","0","3","0","0","0","0","11"
"Visita - Lorient vs Paris Saint-Germain","ALL","22/12/2021","19","1","77%","0","4","17","4","8","8","784","18","6","3","1","4","1","10","3","13","4","1","3","1","0","2","2","717","23","98","0","42/50 (84%)","7/32 (22%)","56%","5","44/79 (56%)","13/23 (57%)","21/34 (62%)","67%","18","2","0","9","0","4","0","0","0","0","8"
"Local - Lorient vs Paris Saint-Germain","1ST","22/12/2021","19","1","19%","0","1","11","0","6","0","93","9","3","1","0","4","0","4","3","5","6","0","1","2","0","1","1","71","6","16","0","12/20 (60%)","3/12 (25%)","42%","6","16/36 (44%)","3/9 (33%)","4/8 (50%)","67%","9","7","0","12","0","0","0","0","0","0","3"
"Visita - Lorient vs Paris Saint-Germain","1ST","22/12/2021","19","0","81%","0","1","6","3","2","0","421","10","3","0","0","0","1","4","2","5","1","0","1","1","0","1","1","391","13","52","0","24/27 (89%)","2/15 (13%)","58%","4","20/36 (56%)","6/9 (67%)","8/13 (62%)","70%","10","1","0","6","0","3","0","0","0","0","3"
"Local - Lorient vs Paris Saint-Germain","2ND","22/12/2021","19","0","27%","0","0","6","3","0","0","136","9","5","0","0","1","0","4","1","2","4","0","0","0","0","0","1","99","5","17","0","14/28 (50%)","0/2 (0%)","46%","5","19/43 (44%)","7/14 (50%)","5/8 (63%)","33%","9","5","0","14","0","3","0","0","0","0","8"
"Visita - Lorient vs Paris Saint-Germain","2ND","22/12/2021","19","0","73%","0","3","11","1","6","0","363","8","3","3","1","4","0","6","1","8","3","1","2","0","0","1","1","326","10","46","0","18/23 (78%)","5/17 (29%)","54%","1","24/43 (56%)","7/14 (50%)","13/21 (62%)","63%","8","1","0","3","0","1","0","0","0","0","5"
"Local - Montpellier vs Angers","ALL","22/12/2021","19","4","47%","0","1","9","5","1","13","406","26","13","1","0","6","0","1","2","5","4","1","0","0","0","4","0","321","21","42","0","36/74 (49%)","1/8 (13%)","53%","8","44/81 (54%)","11/22 (50%)","7/14 (50%)","69%","26","15","0","19","0","5","0","0","0","0","9"
"Visita - Montpellier vs Angers","ALL","22/12/2021","19","1","53%","0","1","13","2","6","13","448","15","13","1","0","6","0","5","2","3","10","1","0","0","0","7","3","388","27","53","0","33/45 (73%)","2/26 (8%)","47%","11","37/81 (46%)","11/22 (50%)","9/24 (38%)","67%","15","10","0","9","0","2","0","0","0","0","4"
"Local - Montpellier vs Angers","1ST","22/12/2021","19","2","47%","0","0","4","1","1","0","208","11","8","0","0","2","0","0","2","1","3","0","0","0","0","3","0","167","15","19","0","19/37 (51%)","1/6 (17%)","55%","5","25/46 (54%)","6/10 (60%)","7/12 (58%)","64%","11","7","0","11","0","1","0","0","0","0","4"
"Visita - Montpellier vs Angers","1ST","22/12/2021","19","1","53%","0","1","4","0","3","0","227","10","6","1","0","2","0","2","0","1","3","1","0","0","0","3","0","194","11","28","0","14/24 (58%)","0/13 (0%)","45%","3","21/46 (46%)","4/10 (40%)","5/13 (38%)","70%","10","6","0","6","0","0","0","0","0","0","3"
"Local - Montpellier vs Angers","2ND","22/12/2021","19","0","46%","0","1","5","4","0","0","198","15","5","1","0","4","0","1","0","4","1","1","0","0","0","1","0","154","6","23","0","17/37 (46%)","0/2 (0%)","51%","3","19/35 (54%)","5/12 (42%)","0/2 (0%)","73%","15","8","0","8","0","4","0","0","0","0","5"
"Visita - Montpellier vs Angers","2ND","22/12/2021","19","0","54%","0","0","9","2","3","0","221","5","7","0","0","4","0","3","2","2","7","0","0","0","0","4","3","194","16","25","0","19/21 (90%)","2/13 (15%)","49%","8","16/35 (46%)","7/12 (58%)","4/11 (36%)","60%","5","4","0","3","0","2","0","0","0","0","1"
"Local - Nice vs RC Lens","ALL","22/12/2021","19","2","55%","0","2","9","2","5","7","591","12","9","0","0","3","1","5","1","7","2","0","2","1","0","1","1","532","20","57","0","28/45 (62%)","8/21 (38%)","46%","6","31/71 (44%)","8/13 (62%)","11/22 (50%)","50%","12","12","0","13","0","2","0","0","0","0","5"
"Visita - Nice vs RC Lens","ALL","22/12/2021","19","1","45%","0","4","8","1","4","9","499","17","6","2","0","4","0","3","1","7","1","1","3","0","0","0","4","432","11","43","0","16/37 (43%)","3/11 (27%)","54%","6","40/71 (56%)","5/13 (38%)","17/23 (74%)","65%","17","18","0","13","0","1","0","0","0","0","12"
"Local - Nice vs RC Lens","1ST","22/12/2021","19","0","61%","0","0","4","2","1","0","327","5","4","0","0","1","0","3","0","3","1","0","0","1","0","1","0","297","13","27","0","10/20 (50%)","4/11 (36%)","48%","4","15/34 (44%)","4/6 (67%)","6/13 (46%)","80%","5","5","0","2","0","2","0","0","0","0","1"
"Visita - Nice vs RC Lens","1ST","22/12/2021","19","1","39%","0","4","5","1","2","0","209","11","3","1","0","4","0","0","1","5","0","1","3","0","0","0","2","173","6","19","0","11/22 (50%)","3/5 (60%)","52%","2","19/34 (56%)","2/6 (33%)","5/8 (63%)","64%","11","10","0","9","0","1","0","0","0","0","8"
"Local - Nice vs RC Lens","2ND","22/12/2021","19","0","48%","0","2","5","0","4","0","264","7","5","0","0","2","1","2","1","4","1","0","2","0","0","0","1","235","7","30","0","18/25 (72%)","4/10 (40%)","45%","2","16/37 (43%)","4/7 (57%)","5/9 (56%)","29%","7","7","0","11","0","0","0","0","0","0","4"
"Visita - Nice vs RC Lens","2ND","22/12/2021","19","0","52%","0","0","3","0","2","0","290","6","3","1","0","0","0","3","0","2","1","0","0","0","0","0","2","259","5","24","0","5/15 (33%)","0/6 (0%)","55%","4","21/37 (57%)","3/7 (43%)","12/15 (80%)","67%","6","8","0","4","0","0","0","0","0","0","4"
"Local - Olympique Lyonnais vs Metz","ALL","22/12/2021","19","1","76%","0","4","19","1","13","12","717","26","19","2","0","6","0","5","8","14","5","1","3","1","0","5","0","630","26","77","0","25/43 (58%)","6/26 (23%)","54%","19","61/117 (52%)","21/35 (60%)","17/32 (53%)","58%","26","13","0","6","0","1","0","0","0","0","2"
"Visita - Olympique Lyonnais vs Metz","ALL","22/12/2021","19","1","24%","0","0","6","4","2","19","222","34","11","3","0","2","0","1","3","5","1","0","0","0","0","1","3","138","15","38","0","23/53 (43%)","3/10 (30%)","46%","18","56/117 (48%)","14/35 (40%)","12/20 (60%)","53%","34","11","0","31","0","4","0","0","0","0","10"
"Local - Olympique Lyonnais vs Metz","1ST","22/12/2021","19","0","74%","0","0","9","1","5","0","351","17","12","2","0","1","0","2","6","5","4","0","0","0","0","2","0","302","13","29","0","16/27 (59%)","1/9 (11%)","56%","9","35/62 (56%)","10/18 (56%)","7/15 (47%)","47%","17","10","0","2","0","1","0","0","0","0","0"
"Visita - Olympique Lyonnais vs Metz","1ST","22/12/2021","19","0","26%","0","0","3","1","1","0","124","17","7","1","0","1","0","0","2","2","1","0","0","0","0","1","2","77","14","18","0","12/25 (48%)","2/2 (100%)","44%","13","27/62 (44%)","8/18 (44%)","4/8 (50%)","47%","17","5","0","10","0","1","0","0","0","0","6"
"Local - Olympique Lyonnais vs Metz","2ND","22/12/2021","19","0","78%","0","4","10","0","8","0","366","9","7","0","0","5","0","3","2","9","1","1","3","1","0","3","0","328","13","48","0","9/16 (56%)","5/17 (29%)","51%","10","26/55 (47%)","11/17 (65%)","10/17 (59%)","78%","9","3","0","4","0","0","0","0","0","0","2"
"Visita - Olympique Lyonnais vs Metz","2ND","22/12/2021","19","0","22%","0","0","3","3","1","0","98","17","4","2","0","1","0","1","1","3","0","0","0","0","0","0","1","61","1","20","0","11/28 (39%)","1/8 (13%)","49%","5","29/55 (53%)","6/17 (35%)","8/12 (67%)","59%","17","6","0","21","0","3","0","0","0","0","4"
"Local - Olympique de Marseille vs Stade de Reims","ALL","22/12/2021","19","1","73%","0","2","14","1","7","12","717","6","6","4","1","6","1","4","4","9","5","1","1","0","0","3","0","639","27","82","0","24/41 (59%)","8/23 (35%)","44%","9","20/52 (38%)","11/19 (58%)","9/18 (50%)","50%","6","6","0","8","0","1","0","0","0","0","6"
"Visita - Olympique de Marseille vs Stade de Reims","ALL","22/12/2021","19","1","27%","0","3","7","5","4","6","260","18","12","4","1","2","0","5","0","5","2","1","2","0","0","1","4","200","10","28","0","19/41 (46%)","2/12 (17%)","56%","1","32/52 (62%)","8/19 (42%)","2/7 (29%)","83%","18","13","0","33","0","5","0","0","0","0","9"
"Local - Olympique de Marseille vs Stade de Reims","1ST","22/12/2021","19","0","75%","0","1","12","0","7","0","385","3","1","2","0","5","1","4","3","7","5","0","1","0","0","0","0","350","15","43","0","8/14 (57%)","6/16 (38%)","40%","5","7/26 (27%)","7/9 (78%)","4/9 (44%)","67%","3","3","0","3","0","0","0","0","0","0","1"
"Visita - Olympique de Marseille vs Stade de Reims","1ST","22/12/2021","19","0","25%","0","2","4","5","0","0","132","10","7","0","0","0","0","4","0","2","2","0","2","0","0","1","3","105","2","8","0","7/20 (35%)","0/2 (0%)","60%","1","19/26 (73%)","2/9 (22%)","2/4 (50%)","90%","10","5","0","19","0","5","0","0","0","0","6"
"Local - Olympique de Marseille vs Stade de Reims","2ND","22/12/2021","19","0","71%","0","1","2","1","0","0","332","3","5","2","1","1","0","0","1","2","0","1","0","0","0","3","0","289","12","39","0","16/27 (59%)","2/7 (29%)","47%","4","13/26 (50%)","4/10 (40%)","5/9 (56%)","33%","3","3","0","5","0","1","0","0","0","0","5"
"Visita - Olympique de Marseille vs Stade de Reims","2ND","22/12/2021","19","0","29%","0","1","3","0","4","0","128","8","5","4","1","2","0","1","0","3","0","1","0","0","0","0","1","95","8","20","0","12/21 (57%)","2/10 (20%)","53%","0","13/26 (50%)","6/10 (60%)","0/3 (0%)","75%","8","8","0","14","0","0","0","0","0","0","3"
"Local - Saint-Étienne vs Nantes","ALL","22/12/2021","19","0","50%","0","2","14","2","5","13","462","15","12","1","0","6","0","5","3","9","5","0","2","1","0","2","2","355","33","48","0","26/53 (49%)","0/11 (0%)","42%","10","35/76 (46%)","21/56 (38%)","8/19 (42%)","47%","15","17","0","31","0","2","0","0","0","0","4"
"Visita - Saint-Étienne vs Nantes","ALL","22/12/2021","19","1","50%","0","1","8","5","4","12","443","21","12","1","0","3","0","4","1","6","2","1","0","0","0","2","4","337","41","88","0","36/69 (52%)","6/32 (19%)","58%","7","41/76 (54%)","35/56 (63%)","9/17 (53%)","48%","21","12","0","14","0","5","0","0","0","0","10"
"Local - Saint-Étienne vs Nantes","1ST","22/12/2021","19","0","47%","0","0","2","2","0","0","232","8","6","0","0","1","0","1","0","1","1","0","0","0","0","0","1","173","20","18","0","14/30 (47%)","0/3 (0%)","42%","7","14/31 (45%)","11/28 (39%)","0/4 (0%)","38%","8","13","0","19","0","2","0","0","0","0","2"
"Visita - Saint-Étienne vs Nantes","1ST","22/12/2021","19","0","53%","0","0","6","1","3","0","250","11","2","0","0","2","0","3","1","4","2","0","0","0","0","0","2","193","26","53","0","15/33 (45%)","4/21 (19%)","58%","3","17/31 (55%)","17/28 (61%)","4/9 (44%)","36%","11","8","0","5","0","1","0","0","0","0","3"
"Local - Saint-Étienne vs Nantes","2ND","22/12/2021","19","0","54%","0","2","12","0","5","0","230","7","6","1","0","5","0","4","3","8","4","0","2","1","0","2","1","182","13","30","0","12/23 (52%)","0/8 (0%)","42%","3","21/45 (47%)","10/28 (36%)","8/15 (53%)","57%","7","4","0","12","0","0","0","0","0","0","2"
"Visita - Saint-Étienne vs Nantes","2ND","22/12/2021","19","0","46%","0","1","2","4","1","0","193","10","10","1","0","1","0","1","0","2","0","1","0","0","0","2","2","144","15","35","0","21/36 (58%)","2/11 (18%)","58%","4","24/45 (53%)","18/28 (64%)","5/8 (63%)","60%","10","4","0","9","0","4","0","0","0","0","7"
"Local - Troyes vs Stade Brestois","ALL","22/12/2021","19","1","66%","0","1","15","1","9","16","588","12","9","3","1","4","0","8","3","8","7","1","0","0","0","5","3","502","16","74","0","39/53 (74%)","10/28 (36%)","42%","12","28/71 (39%)","20/44 (45%)","7/12 (58%)","67%","12","8","0","1","0","1","0","0","0","0","6"
"Visita - Troyes vs Stade Brestois","ALL","22/12/2021","19","1","34%","0","0","8","3","0","10","307","17","15","2","0","2","0","4","2","4","4","0","0","0","0","2","0","219","17","53","0","36/72 (50%)","3/5 (60%)","58%","3","43/71 (61%)","24/44 (55%)","11/20 (55%)","41%","17","10","0","34","0","3","0","0","0","0","9"
"Local - Troyes vs Stade Brestois","1ST","22/12/2021","19","0","64%","0","0","5","0","4","0","305","6","5","3","1","0","0","3","2","4","1","0","0","0","0","4","1","264","6","33","0","19/27 (70%)","5/12 (42%)","40%","5","15/34 (44%)","6/19 (32%)","4/5 (80%)","67%","6","4","0","1","0","0","0","0","0","0","3"
"Visita - Troyes vs Stade Brestois","1ST","22/12/2021","19","1","36%","0","0","4","0","0","0","178","6","8","1","0","1","0","2","1","3","1","0","0","0","0","2","0","139","8","22","0","22/38 (58%)","2/4 (50%)","60%","1","19/34 (56%)","13/19 (68%)","5/10 (50%)","50%","6","3","0","14","0","0","0","0","0","0","3"
"Local - Troyes vs Stade Brestois","2ND","22/12/2021","19","0","69%","0","1","10","1","5","0","283","6","4","0","0","4","0","5","1","4","6","1","0","0","0","1","2","238","10","41","0","20/26 (77%)","5/16 (31%)","44%","7","13/37 (35%)","14/25 (56%)","3/7 (43%)","67%","6","4","0","0","0","1","0","0","0","0","3"
"Visita - Troyes vs Stade Brestois","2ND","22/12/2021","19","0","31%","0","0","4","3","0","0","129","11","7","1","0","1","0","2","1","1","3","0","0","0","0","0","0","80","9","31","0","14/34 (41%)","1/1 (100%)","56%","2","24/37 (65%)","11/25 (44%)","6/10 (60%)","36%","11","7","0","20","0","3","0","0","0","0","6"
