Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Local - Bologna vs Torino","1ST","27/11/2023","13","0","50%","0.17","0","3","1","1","0","199","6","8","2","0","0","0","2","1","2","1","0","0","0","0","3","0","163","17","23","0","6/24 (25%)","0/13 (0%)","45%","5","20/44 (45%)","6/14 (43%)","6/13 (46%)","67%","6","5","25","5","0","1","0","0","0","0","3"
"Visita - Bologna vs Torino","1ST","27/11/2023","13","0","50%","0.25","0","5","0","2","0","203","12","8","1","0","1","0","2","2","3","2","0","0","0","0","1","1","162","4","18","0","9/21 (43%)","2/5 (40%)","55%","4","24/44 (55%)","8/14 (57%)","4/6 (67%)","42%","12","5","27","14","0","0","0","0","0","0","4"
"Local - Bologna vs Torino","2ND","27/11/2023","13","2","47%","1.38","1","10","2","2","0","194","6","7","1","0","2","0","4","4","6","4","1","0","1","0","1","1","146","6","23","0","13/33 (39%)","2/5 (40%)","56%","1","16/30 (53%)","8/13 (62%)","4/8 (50%)","100%","6","4","26","7","0","2","0","0","0","0","4"
"Visita - Bologna vs Torino","2ND","27/11/2023","13","0","53%","0.20","1","4","0","0","0","225","5","8","3","0","2","0","1","1","1","3","0","1","0","0","0","1","176","21","26","0","10/27 (37%)","0/3 (0%)","44%","1","14/30 (47%)","5/13 (38%)","1/6 (17%)","60%","5","2","21","2","0","0","0","0","0","0","5"
"Local - Monza vs Juventus","ALL","01/12/2023","14","1","66%","0.76","0","16","5","7","12","671","15","8","1","0","1","0","7","8","10","6","0","0","1","23","1","0","601","20","78","188/227 (83%)","36/56 (64%)","5/23 (22%)","43%","6","24/55 (44%)","12/28 (43%)","1/10 (10%)","40%","15","6","42","11","0","5","0.32","0","0","0","6"
"Visita - Monza vs Juventus","ALL","01/12/2023","14","2","34%","2.60","4","18","0","3","8","350","15","12","2","0","7","0","6","5","12","6","1","3","0","17","2","2","294","15","32","45/59 (76%)","34/55 (62%)","6/12 (50%)","57%","5","31/55 (56%)","16/28 (57%)","4/14 (29%)","53%","15","6","43","28","0","0","-0.88","0","0","1","8"
"Local - Monza vs Juventus","1ST","01/12/2023","14","0","63%","0.27","0","5","3","3","0","305","8","5","1","0","0","0","1","4","4","1","0","0","1","0","0","0","270","11","26","0","18/27 (67%)","1/5 (20%)","47%","2","13/26 (50%)","4/10 (40%)","0/4 (0%)","25%","8","4","18","7","0","3","0","0","0","0","3"
"Visita - Monza vs Juventus","1ST","01/12/2023","14","1","37%","1.80","3","10","0","2","0","175","6","6","1","0","4","0","5","1","7","3","0","3","0","0","1","1","149","10","12","0","20/29 (69%)","3/6 (50%)","53%","4","13/26 (50%)","6/10 (60%)","1/5 (20%)","17%","6","2","21","7","0","0","0","0","0","0","2"
"Local - Monza vs Juventus","2ND","01/12/2023","14","1","68%","0.49","0","11","2","4","0","366","7","3","0","0","1","0","6","4","6","5","0","0","0","0","1","0","331","9","52","0","18/29 (62%)","4/18 (22%)","40%","4","11/29 (38%)","8/18 (44%)","1/6 (17%)","57%","7","2","24","4","0","2","0","0","0","0","3"
"Visita - Monza vs Juventus","2ND","01/12/2023","14","1","32%","0.80","1","8","0","1","0","175","9","6","1","0","3","0","1","4","5","3","1","0","0","0","1","1","145","5","20","0","14/26 (54%)","3/6 (50%)","60%","1","18/29 (62%)","10/18 (56%)","3/9 (33%)","78%","9","4","22","21","0","0","0","0","0","0","6"
"Local - Genoa vs Empoli","ALL","02/12/2023","14","1","50%","1.03","0","21","0","5","15","372","17","16","3","0","1","1","14","6","13","8","0","0","0","0","1","3","267","22","54","0","26/65 (40%)","10/28 (36%)","58%","9","38/73 (52%)","31/45 (69%)","6/11 (55%)","76%","17","13","55","16","0","0","-0.35","0","0","0","6"
"Visita - Genoa vs Empoli","ALL","02/12/2023","14","1","50%","0.81","1","9","0","3","19","384","14","14","1","0","1","0","5","3","3","6","1","0","0","0","2","0","280","34","55","0","17/67 (25%)","5/16 (31%)","42%","12","35/73 (48%)","14/45 (31%)","7/12 (58%)","71%","14","6","56","31","0","0","-0.72","0","0","0","11"
"Local - Genoa vs Empoli","1ST","02/12/2023","14","1","51%","0.46","0","11","0","2","0","205","5","7","0","0","1","1","8","2","5","6","0","0","0","0","1","1","155","8","25","0","16/39 (41%)","4/12 (33%)","52%","3","16/32 (50%)","10/18 (56%)","4/7 (57%)","100%","5","5","30","8","0","0","0","0","0","0","3"
"Visita - Genoa vs Empoli","1ST","02/12/2023","14","0","49%","0.12","0","4","0","0","0","203","6","4","1","0","0","0","3","1","1","3","0","0","0","0","1","0","152","18","29","0","9/36 (25%)","2/5 (40%)","48%","2","16/32 (50%)","8/18 (44%)","6/9 (67%)","83%","6","1","26","11","0","0","0","0","0","0","6"
"Local - Genoa vs Empoli","2ND","02/12/2023","14","0","49%","0.57","0","10","0","3","0","167","12","9","3","0","0","0","6","4","8","2","0","0","0","0","0","2","112","14","29","0","10/26 (38%)","6/16 (38%)","63%","6","22/41 (54%)","21/27 (78%)","2/4 (50%)","67%","12","8","25","8","0","0","0","0","0","0","3"
"Visita - Genoa vs Empoli","2ND","02/12/2023","14","1","51%","0.68","1","5","0","3","0","181","8","10","0","0","1","0","2","2","2","3","1","0","0","0","1","0","128","16","26","0","8/31 (26%)","3/11 (27%)","37%","10","19/41 (46%)","6/27 (22%)","1/3 (33%)","63%","8","5","30","20","0","0","0","0","0","0","5"
"Local - Lazio vs Cagliari","ALL","02/12/2023","14","1","61%","1.95","3","10","2","4","11","618","16","11","0","0","5","0","4","1","7","3","1","2","1","0","3","5","543","15","76","0","30/47 (64%)","2/16 (13%)","52%","2","31/59 (53%)","8/16 (50%)","4/13 (31%)","69%","16","14","55","13","0","2","0.58","0","0","0","9"
"Visita - Lazio vs Cagliari","ALL","02/12/2023","14","0","39%","0.56","1","9","4","3","12","375","11","11","2","1","2","0","5","2","4","5","0","1","0","0","1","1","292","28","48","0","30/61 (49%)","4/20 (20%)","48%","11","28/59 (47%)","8/16 (50%)","6/11 (55%)","73%","11","15","61","17","0","4","1.69","0","0","0","6"
"Local - Lazio vs Cagliari","1ST","02/12/2023","14","1","63%","1.16","2","5","1","1","0","319","6","6","0","0","3","0","2","0","3","2","1","1","0","0","2","3","274","10","31","0","15/23 (65%)","0/3 (0%)","58%","1","14/23 (61%)","4/8 (50%)","2/5 (40%)","83%","6","8","28","4","0","1","0","0","0","0","7"
"Visita - Lazio vs Cagliari","1ST","02/12/2023","14","0","37%","0.16","0","4","2","0","0","180","4","4","1","1","1","0","3","0","2","2","0","0","0","0","0","1","137","15","23","0","15/33 (45%)","2/8 (25%)","42%","3","9/23 (39%)","4/8 (50%)","1/4 (25%)","50%","4","9","33","7","0","2","0","0","0","0","3"
"Local - Lazio vs Cagliari","2ND","02/12/2023","14","0","59%","0.79","1","5","1","3","0","299","10","5","0","0","2","0","2","1","4","1","0","1","1","0","1","2","269","5","45","0","15/24 (63%)","2/13 (15%)","48%","1","17/36 (47%)","4/8 (50%)","2/8 (25%)","60%","10","6","27","9","0","1","0","0","0","0","2"
"Visita - Lazio vs Cagliari","2ND","02/12/2023","14","0","41%","0.40","1","5","2","3","0","195","7","7","1","0","1","0","2","2","2","3","0","1","0","0","1","0","155","13","25","0","15/28 (54%)","2/12 (17%)","52%","8","19/36 (53%)","4/8 (50%)","5/7 (71%)","86%","7","6","28","10","0","2","0","0","0","0","3"
"Local - AC Milan vs Frosinone","ALL","02/12/2023","14","3","47%","1.17","2","10","2","6","11","408","24","6","1","0","3","0","4","3","5","5","2","0","0","0","0","1","350","17","39","0","27/46 (59%)","3/20 (15%)","50%","11","43/85 (51%)","7/15 (47%)","14/24 (58%)","58%","24","10","58","9","0","2","-0.40","0","0","0","10"
"Visita - AC Milan vs Frosinone","ALL","02/12/2023","14","1","53%","0.72","1","15","1","7","6","465","21","10","1","0","3","0","6","6","6","9","0","1","1","0","2","0","393","22","39","0","18/37 (49%)","3/6 (50%)","50%","13","42/85 (49%)","8/15 (53%)","12/23 (52%)","57%","21","5","47","12","0","1","-1.58","0","0","0","8"
"Local - AC Milan vs Frosinone","1ST","02/12/2023","14","1","53%","0.42","0","6","2","5","0","236","11","3","0","0","1","0","3","2","2","4","0","0","0","0","0","1","214","8","22","0","13/18 (72%)","1/16 (6%)","51%","4","21/36 (58%)","2/9 (22%)","7/12 (58%)","55%","11","5","28","3","0","2","0","0","0","0","5"
"Visita - AC Milan vs Frosinone","1ST","02/12/2023","14","0","47%","0.45","1","8","1","3","0","216","9","4","0","0","2","0","4","2","4","4","0","1","0","0","0","0","190","8","17","0","8/15 (53%)","2/5 (40%)","49%","7","15/36 (42%)","7/9 (78%)","3/7 (43%)","56%","9","3","19","11","0","1","0","0","0","0","7"
"Local - AC Milan vs Frosinone","2ND","02/12/2023","14","2","41%","0.75","2","4","0","1","0","172","13","3","1","0","2","0","1","1","3","1","2","0","0","0","0","0","136","9","17","0","14/28 (50%)","2/4 (50%)","49%","7","22/49 (45%)","5/6 (83%)","7/12 (58%)","62%","13","5","30","6","0","0","0","0","0","0","5"
"Visita - AC Milan vs Frosinone","2ND","02/12/2023","14","1","59%","0.28","0","7","0","4","0","249","12","6","1","0","1","0","2","4","2","5","0","0","1","0","2","0","203","14","22","0","10/22 (45%)","1/1 (100%)","51%","6","27/49 (55%)","1/6 (17%)","9/16 (56%)","58%","12","2","28","1","0","0","0","0","0","0","1"
"Local - Lecce vs Bologna","ALL","03/12/2023","14","1","42%","1.55","2","14","3","6","12","392","21","18","3","0","4","0","4","6","6","8","1","1","0","0","4","0","314","20","52","0","27/57 (47%)","5/22 (23%)","52%","8","44/84 (52%)","12/24 (50%)","5/19 (26%)","81%","21","5","45","14","0","3","-0.07","0","0","0","10"
"Visita - Lecce vs Bologna","ALL","03/12/2023","14","1","58%","1.24","3","11","3","3","18","551","22","12","2","0","4","0","5","2","7","4","0","3","0","0","2","1","473","15","37","0","18/37 (49%)","2/10 (20%)","48%","15","40/84 (48%)","12/24 (50%)","6/12 (50%)","59%","22","7","62","29","0","3","0.17","0","0","0","6"
"Local - Lecce vs Bologna","1ST","03/12/2023","14","0","47%","0.58","1","8","1","3","0","211","12","10","1","0","3","0","2","3","4","4","0","1","0","0","3","0","171","13","26","0","17/32 (53%)","4/13 (31%)","54%","2","26/46 (57%)","5/11 (45%)","4/13 (31%)","83%","12","2","22","2","0","1","0","0","0","0","5"
"Visita - Lecce vs Bologna","1ST","03/12/2023","14","0","53%","0.25","0","4","3","0","0","252","11","7","0","0","1","0","2","1","3","1","0","0","0","0","1","0","216","7","18","0","7/17 (41%)","1/2 (50%)","46%","8","20/46 (43%)","6/11 (55%)","2/6 (33%)","64%","11","2","24","22","0","3","0","0","0","0","4"
"Local - Lecce vs Bologna","2ND","03/12/2023","14","1","38%","0.97","1","6","2","3","0","181","9","8","2","0","1","0","2","3","2","4","1","0","0","0","1","0","143","7","26","0","10/25 (40%)","1/9 (11%)","49%","6","18/38 (47%)","7/13 (54%)","1/6 (17%)","78%","9","3","23","12","0","2","0","0","0","0","5"
"Visita - Lecce vs Bologna","2ND","03/12/2023","14","1","62%","0.99","3","7","0","3","0","299","11","5","2","0","3","0","3","1","4","3","0","3","0","0","1","1","257","8","19","0","11/20 (55%)","1/8 (13%)","51%","7","20/38 (53%)","6/13 (46%)","4/6 (67%)","55%","11","5","38","7","0","0","0","0","0","0","2"
"Local - Fiorentina vs Salernitana","ALL","03/12/2023","14","3","58%","2.56","3","22","1","3","13","526","31","10","1","0","9","0","5","8","14","8","2","1","3","0","2","2","450","16","57","0","45/71 (63%)","2/13 (15%)","61%","6","52/80 (65%)","12/25 (48%)","11/17 (65%)","39%","31","8","61","9","0","1","0.23","0","0","0","3"
"Visita - Fiorentina vs Salernitana","ALL","03/12/2023","14","0","42%","0.80","1","11","7","2","12","379","12","13","0","0","1","1","4","6","6","5","0","1","0","0","1","3","300","17","37","0","23/48 (48%)","2/9 (22%)","39%","16","28/80 (35%)","13/25 (52%)","3/18 (17%)","67%","12","7","58","18","0","7","0.05","0","0","0","7"
"Local - Fiorentina vs Salernitana","1ST","03/12/2023","14","2","53%","1.77","2","14","0","2","0","211","11","4","1","0","4","0","4","6","9","5","1","1","2","0","2","0","177","9","29","0","18/30 (60%)","1/6 (17%)","55%","3","18/33 (55%)","9/16 (56%)","3/6 (50%)","45%","11","3","24","2","0","0","0","0","0","0","0"
"Visita - Fiorentina vs Salernitana","1ST","03/12/2023","14","0","47%","0.09","0","2","3","1","0","184","6","8","0","0","0","0","0","2","1","1","0","0","0","0","1","2","144","9","12","0","10/26 (38%)","1/5 (20%)","45%","9","15/33 (45%)","7/16 (44%)","1/3 (33%)","67%","6","2","23","9","0","3","0","0","0","0","5"
"Local - Fiorentina vs Salernitana","2ND","03/12/2023","14","1","62%","0.79","1","8","1","1","0","315","20","6","0","0","5","0","1","2","5","3","1","0","1","0","0","2","273","7","28","0","27/41 (66%)","1/7 (14%)","66%","3","34/47 (72%)","3/9 (33%)","8/11 (73%)","35%","20","5","37","7","0","1","0","0","0","0","3"
"Visita - Fiorentina vs Salernitana","2ND","03/12/2023","14","0","38%","0.71","1","9","4","1","0","195","6","5","0","0","1","1","4","4","5","4","0","1","0","0","0","1","156","8","25","0","13/22 (59%)","1/4 (25%)","34%","7","13/47 (28%)","6/9 (67%)","2/15 (13%)","67%","6","5","35","9","0","4","0","0","0","0","2"
"Local - Udinese vs Hellas Verona","ALL","03/12/2023","14","3","39%","1.91","4","12","1","5","16","264","20","12","2","0","6","1","5","1","7","5","2","2","0","0","3","3","181","18","42","0","21/58 (36%)","6/14 (43%)","48%","9","40/84 (48%)","20/40 (50%)","8/20 (40%)","65%","20","12","60","37","0","1","-0.84","0","0","0","6"
"Visita - Udinese vs Hellas Verona","ALL","03/12/2023","14","3","61%","1.41","2","13","3","3","13","402","21","14","6","0","4","0","5","4","7","6","2","0","0","0","1","1","298","27","71","0","32/58 (55%)","5/30 (17%)","52%","7","44/84 (52%)","20/40 (50%)","9/22 (41%)","52%","21","7","55","17","0","3","-0.90","0","0","0","6"
"Local - Udinese vs Hellas Verona","1ST","03/12/2023","14","2","39%","1.23","2","4","1","1","0","139","13","7","2","0","3","0","1","0","3","1","2","0","0","0","2","1","93","9","22","0","8/28 (29%)","3/5 (60%)","51%","4","22/45 (49%)","10/18 (56%)","2/5 (40%)","69%","13","7","28","17","0","1","0","0","0","0","3"
"Visita - Udinese vs Hellas Verona","1ST","03/12/2023","14","1","61%","1.10","1","8","1","1","0","212","7","10","2","0","2","0","3","3","4","4","1","0","0","0","1","0","165","16","33","0","16/27 (59%)","1/14 (7%)","49%","6","23/45 (51%)","8/18 (44%)","6/13 (46%)","14%","7","4","27","9","0","1","0","0","0","0","2"
"Local - Udinese vs Hellas Verona","2ND","03/12/2023","14","1","40%","0.67","2","8","0","4","0","125","7","5","0","0","3","1","4","1","4","4","0","2","0","0","1","2","88","9","20","0","13/30 (43%)","3/9 (33%)","46%","5","18/39 (46%)","10/22 (45%)","6/15 (40%)","57%","7","5","32","20","0","0","0","0","0","0","3"
"Visita - Udinese vs Hellas Verona","2ND","03/12/2023","14","2","60%","0.32","1","5","2","2","0","190","14","4","4","0","2","0","2","1","3","2","1","0","0","0","0","1","133","11","38","0","16/31 (52%)","4/16 (25%)","54%","1","21/39 (54%)","12/22 (55%)","3/9 (33%)","71%","14","3","28","8","0","2","0","0","0","0","4"
"Local - Sassuolo vs AS Roma","ALL","03/12/2023","14","1","34%","0.92","1","8","5","1","10","315","6","11","4","1","2","0","4","2","4","4","1","0","0","0","2","0","248","11","43","0","23/48 (48%)","2/8 (25%)","47%","7","22/45 (49%)","8/19 (42%)","5/8 (63%)","83%","6","6","47","35","0","5","0.71","0","0","0","8"
"Visita - Sassuolo vs AS Roma","ALL","03/12/2023","14","2","66%","2.28","3","15","1","11","11","616","10","10","1","0","7","0","3","5","8","7","1","2","1","0","2","2","545","16","81","0","32/56 (57%)","4/31 (13%)","53%","2","23/45 (51%)","11/19 (58%)","3/7 (43%)","70%","10","7","53","11","0","1","-0.13","0","0","0","6"
"Local - Sassuolo vs AS Roma","1ST","03/12/2023","14","1","31%","0.78","1","5","2","0","0","158","3","6","0","0","2","0","2","1","4","1","1","0","0","0","1","0","122","9","15","0","13/25 (52%)","1/1 (100%)","61%","2","13/20 (65%)","4/8 (50%)","4/6 (67%)","100%","3","3","26","19","0","2","0","0","0","0","2"
"Visita - Sassuolo vs AS Roma","1ST","03/12/2023","14","0","69%","0.30","0","7","1","6","0","339","4","2","0","0","2","0","0","5","2","5","0","0","0","0","0","1","295","11","39","0","18/33 (55%)","3/17 (18%)","39%","1","7/20 (35%)","4/8 (50%)","1/3 (33%)","50%","4","4","31","2","0","1","0","0","0","0","2"
"Local - Sassuolo vs AS Roma","2ND","03/12/2023","14","0","37%","0.15","0","3","3","1","0","157","3","5","4","1","0","0","2","1","0","3","0","0","0","0","1","0","126","2","28","0","10/23 (43%)","1/7 (14%)","36%","5","9/25 (36%)","4/11 (36%)","1/2 (50%)","67%","3","3","21","16","0","3","0","0","0","0","6"
"Visita - Sassuolo vs AS Roma","2ND","03/12/2023","14","2","63%","1.98","3","8","0","5","0","277","6","8","1","0","5","0","3","0","6","2","1","2","1","0","2","1","250","5","42","0","14/23 (61%)","1/14 (7%)","64%","1","16/25 (64%)","7/11 (64%)","2/4 (50%)","83%","6","3","22","9","0","0","0","0","0","0","4"
"Local - SSC Napoli vs Inter","ALL","03/12/2023","14","0","57%","0.57","1","15","1","6","2","540","13","13","2","0","4","1","6","5","10","5","0","1","0","0","1","3","472","24","54","0","36/62 (58%)","5/18 (28%)","57%","11","37/62 (60%)","14/28 (50%)","12/20 (60%)","54%","13","8","34","23","0","1","-0.18","0","0","0","7"
"Visita - SSC Napoli vs Inter","ALL","03/12/2023","14","3","43%","2.69","3","11","4","4","13","400","19","2","2","0","4","0","5","2","7","4","2","1","0","0","1","4","327","14","45","0","16/41 (39%)","6/18 (33%)","43%","9","25/62 (40%)","14/28 (50%)","4/8 (50%)","58%","19","8","46","16","0","4","1.19","0","0","0","9"
"Local - SSC Napoli vs Inter","1ST","03/12/2023","14","0","58%","0.25","0","8","1","3","0","319","8","4","0","0","2","1","4","2","4","4","0","0","0","0","1","1","285","9","32","0","17/29 (59%)","2/10 (20%)","62%","3","15/22 (68%)","8/15 (53%)","3/6 (50%)","50%","8","5","17","18","0","1","0","0","0","0","3"
"Visita - SSC Napoli vs Inter","1ST","03/12/2023","14","1","42%","0.52","1","5","2","3","0","228","6","0","0","0","2","0","2","1","2","3","0","1","0","0","0","3","188","6","21","0","6/16 (38%)","3/13 (23%)","38%","6","7/22 (32%)","7/15 (47%)","1/3 (33%)","67%","6","4","24","10","0","2","0","0","0","0","4"
"Local - SSC Napoli vs Inter","2ND","03/12/2023","14","0","56%","0.32","1","7","0","3","0","221","5","9","2","0","2","0","2","3","6","1","0","1","0","0","0","2","187","15","22","0","19/33 (58%)","3/8 (38%)","53%","8","22/40 (55%)","6/13 (46%)","9/14 (64%)","60%","5","3","17","5","0","0","0","0","0","0","4"
"Visita - SSC Napoli vs Inter","2ND","03/12/2023","14","2","44%","2.17","2","6","2","1","0","172","13","2","2","0","2","0","3","1","5","1","2","0","0","0","1","1","139","8","24","0","10/25 (40%)","3/5 (60%)","47%","3","18/40 (45%)","7/13 (54%)","3/5 (60%)","54%","13","4","22","6","0","2","0","0","0","0","5"
"Local - Torino vs Atalanta","ALL","04/12/2023","14","3","54%","1.69","2","9","4","4","12","481","14","12","2","0","5","0","4","0","5","4","2","0","0","0","3","2","390","20","54","0","18/52 (35%)","3/17 (18%)","49%","8","36/68 (53%)","11/27 (41%)","10/18 (56%)","64%","14","10","67","20","0","4","0.40","0","0","0","3"
"Visita - Torino vs Atalanta","ALL","04/12/2023","14","0","46%","0.46","0","10","2","3","14","399","16","12","2","0","4","0","2","4","2","8","0","0","1","0","3","1","317","18","47","0","15/48 (31%)","1/17 (6%)","51%","8","32/68 (47%)","16/27 (59%)","5/11 (45%)","69%","16","13","57","17","0","2","-0.98","0","0","0","5"
"Local - Torino vs Atalanta","1ST","04/12/2023","14","1","58%","0.64","1","4","2","3","0","275","5","4","2","0","2","0","2","0","2","2","1","0","0","0","1","2","233","8","27","0","6/24 (25%)","3/13 (23%)","43%","2","13/28 (46%)","4/12 (33%)","4/7 (57%)","40%","5","4","36","6","0","2","0","0","0","0","0"
"Visita - Torino vs Atalanta","1ST","04/12/2023","14","0","42%","0.22","0","5","1","0","0","206","5","7","1","0","2","0","1","2","1","4","0","0","0","0","3","0","167","8","26","0","6/24 (25%)","0/4 (0%)","57%","3","15/28 (54%)","8/12 (67%)","3/5 (60%)","100%","5","6","28","9","0","1","0","0","0","0","3"
"Local - Torino vs Atalanta","2ND","04/12/2023","14","2","50%","1.05","1","5","2","1","0","206","9","8","0","0","3","0","2","0","3","2","1","0","0","0","2","0","157","12","27","0","12/28 (43%)","0/4 (0%)","55%","6","23/40 (57%)","7/15 (47%)","6/11 (55%)","78%","9","6","31","14","0","2","0","0","0","0","3"
"Visita - Torino vs Atalanta","2ND","04/12/2023","14","0","50%","0.25","0","5","1","3","0","193","11","5","1","0","2","0","1","2","1","4","0","0","1","0","0","1","150","10","21","0","9/24 (38%)","1/13 (8%)","45%","5","17/40 (43%)","8/15 (53%)","2/6 (33%)","55%","11","7","29","8","0","1","0","0","0","0","2"
