Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Local - Torino vs Genoa","ALL","22/10/2021","9","3","59%","0","3","17","2","2","20","458","13","16","2","0","6","0","7","4","11","6","3","0","0","0","4","2","347","18","73","0","39/79 (49%)","6/13 (46%)","56%","8","39/79 (49%)","37/56 (66%)","10/16 (63%)","62%","13","11","0","17","0","2","0","0","0","0","10"
"Visita - Torino vs Genoa","ALL","22/10/2021","9","2","41%","0","5","14","3","4","19","307","14","19","3","0","4","0","7","3","8","6","2","3","2","0","5","0","198","26","50","0","22/60 (37%)","4/16 (25%)","44%","8","40/79 (51%)","19/56 (34%)","7/12 (58%)","36%","14","7","0","15","0","3","0","0","0","0","13"
"Local - Torino vs Genoa","1ST","22/10/2021","9","2","63%","0","2","10","1","2","0","270","4","6","0","0","3","0","4","3","7","3","2","0","0","0","0","1","217","9","40","0","23/43 (53%)","3/8 (38%)","58%","6","15/31 (48%)","17/24 (71%)","5/8 (63%)","75%","4","3","0","8","0","1","0","0","0","0","5"
"Visita - Torino vs Genoa","1ST","22/10/2021","9","0","37%","0","1","4","1","2","0","153","9","4","0","0","1","0","2","1","2","2","0","1","1","0","1","0","100","14","23","0","12/31 (39%)","1/9 (11%)","42%","3","16/31 (52%)","7/24 (29%)","3/4 (75%)","22%","9","2","0","7","0","1","0","0","0","0","9"
"Local - Torino vs Genoa","2ND","22/10/2021","9","1","54%","0","1","7","1","0","0","188","9","10","2","0","3","0","3","1","4","3","1","0","0","0","4","1","130","9","33","0","16/36 (44%)","3/5 (60%)","55%","2","24/48 (50%)","20/32 (63%)","5/8 (63%)","56%","9","8","0","9","0","1","0","0","0","0","5"
"Visita - Torino vs Genoa","2ND","22/10/2021","9","2","46%","0","4","10","2","2","0","154","5","15","3","0","3","0","5","2","6","4","2","2","1","0","4","0","98","12","27","0","10/29 (34%)","3/7 (43%)","45%","5","24/48 (50%)","12/32 (38%)","4/8 (50%)","60%","5","5","0","8","0","2","0","0","0","0","4"
"Local - Sampdoria vs Spezia","ALL","22/10/2021","9","2","29%","0","2","7","6","0","9","268","12","8","3","0","2","1","3","2","6","1","0","2","0","0","1","3","173","22","49","0","23/68 (34%)","2/6 (33%)","54%","5","22/47 (47%)","21/32 (66%)","2/6 (33%)","67%","12","20","0","28","0","6","0","0","0","0","11"
"Visita - Sampdoria vs Spezia","ALL","22/10/2021","9","1","71%","0","1","17","1","8","9","641","9","9","1","0","7","0","5","5","10","7","0","1","0","0","0","0","544","21","72","0","14/45 (31%)","7/35 (20%)","46%","3","25/47 (53%)","11/32 (34%)","7/16 (44%)","67%","9","7","0","4","0","1","0","0","0","0","3"
"Local - Sampdoria vs Spezia","1ST","22/10/2021","9","2","35%","0","1","3","4","0","0","162","4","3","2","0","1","0","1","1","3","0","0","1","0","0","1","2","118","15","31","0","13/28 (46%)","2/6 (33%)","39%","4","7/24 (29%)","9/17 (53%)","0/3 (0%)","75%","4","12","0","5","0","4","0","0","0","0","6"
"Visita - Sampdoria vs Spezia","1ST","22/10/2021","9","0","65%","0","1","8","0","3","0","302","7","5","1","0","4","0","2","2","6","2","0","1","0","0","0","0","249","11","30","0","5/21 (24%)","4/10 (40%)","61%","1","17/24 (71%)","8/17 (47%)","5/8 (63%)","71%","7","3","0","3","0","0","0","0","0","0","1"
"Local - Sampdoria vs Spezia","2ND","22/10/2021","9","0","23%","0","1","4","2","0","0","106","8","5","1","0","1","1","2","1","3","1","0","1","0","0","0","1","55","7","18","0","10/40 (25%)","0/0 (0%)","71%","1","15/23 (65%)","12/15 (80%)","2/3 (67%)","63%","8","8","0","23","0","2","0","0","0","0","5"
"Visita - Sampdoria vs Spezia","2ND","22/10/2021","9","1","77%","0","0","9","1","5","0","339","2","4","0","0","3","0","3","3","4","5","0","0","0","0","0","0","295","10","42","0","9/24 (38%)","3/25 (12%)","29%","2","8/23 (35%)","3/15 (20%)","2/8 (25%)","50%","2","4","0","1","0","1","0","0","0","0","2"
"Local - Salernitana vs Empoli","ALL","23/10/2021","9","2","61%","0","2","12","2","7","11","468","12","15","1","0","6","1","5","1","9","3","1","1","0","0","1","2","390","27","51","0","23/45 (51%)","5/27 (19%)","51%","11","34/70 (49%)","20/35 (57%)","7/17 (41%)","75%","12","5","0","14","0","2","0","0","0","0","8"
"Visita - Salernitana vs Empoli","ALL","23/10/2021","9","4","39%","0","5","10","4","1","16","302","21","11","3","0","5","0","4","1","7","3","3","2","2","0","1","2","236","13","58","0","26/54 (48%)","2/12 (17%)","49%","5","36/70 (51%)","15/35 (43%)","4/11 (36%)","67%","21","16","0","30","0","4","0","0","0","0","7"
"Local - Salernitana vs Empoli","1ST","23/10/2021","9","0","52%","0","0","5","2","1","0","207","5","9","0","0","2","0","3","0","3","2","0","0","0","0","1","1","176","13","18","0","14/27 (52%)","0/7 (0%)","52%","6","17/33 (52%)","6/11 (55%)","3/8 (38%)","40%","5","4","0","11","0","2","0","0","0","0","5"
"Visita - Salernitana vs Empoli","1ST","23/10/2021","9","4","48%","0","5","9","2","1","0","189","11","4","1","0","5","0","3","1","7","2","3","2","2","0","1","0","158","6","33","0","15/23 (65%)","2/10 (20%)","48%","2","16/33 (48%)","5/11 (45%)","1/4 (25%)","45%","11","8","0","9","0","2","0","0","0","0","4"
"Local - Salernitana vs Empoli","2ND","23/10/2021","9","2","71%","0","2","7","0","6","0","261","7","6","1","0","4","1","2","1","6","1","1","1","0","0","0","1","214","14","33","0","9/18 (50%)","5/20 (25%)","51%","5","17/37 (46%)","14/24 (58%)","4/9 (44%)","100%","7","1","0","3","0","0","0","0","0","0","3"
"Visita - Salernitana vs Empoli","2ND","23/10/2021","9","0","29%","0","0","1","2","0","0","113","10","7","2","0","0","0","1","0","0","1","0","0","0","0","0","2","78","7","25","0","11/31 (35%)","0/2 (0%)","49%","3","20/37 (54%)","10/24 (42%)","3/7 (43%)","90%","10","8","0","21","0","2","0","0","0","0","3"
"Local - Sassuolo vs Venezia","ALL","23/10/2021","9","3","63%","0","3","14","1","5","11","613","12","15","1","0","7","0","2","5","13","1","1","2","0","0","2","1","555","15","41","0","40/52 (77%)","3/19 (16%)","48%","11","34/70 (49%)","6/14 (43%)","7/12 (58%)","58%","12","14","0","10","0","1","0","0","0","0","3"
"Visita - Sassuolo vs Venezia","ALL","23/10/2021","9","1","37%","0","1","8","5","4","15","346","16","11","2","0","3","0","1","4","5","3","0","1","2","0","0","5","281","14","34","0","25/43 (58%)","5/15 (33%)","52%","9","36/70 (51%)","8/14 (57%)","9/12 (75%)","75%","16","5","0","13","0","5","0","0","0","0","2"
"Local - Sassuolo vs Venezia","1ST","23/10/2021","9","1","57%","0","1","5","1","2","0","250","3","7","0","0","3","0","0","2","4","1","0","1","0","0","1","1","220","7","21","0","21/27 (78%)","1/9 (11%)","41%","2","12/27 (44%)","2/7 (29%)","2/4 (50%)","67%","3","8","0","5","0","1","0","0","0","0","2"
"Visita - Sassuolo vs Venezia","1ST","23/10/2021","9","1","43%","0","1","6","2","3","0","184","4","6","2","0","2","0","1","3","4","2","0","1","2","0","0","2","151","7","11","0","13/21 (62%)","4/9 (44%)","59%","3","15/27 (56%)","5/7 (71%)","5/5 (100%)","100%","4","4","0","8","0","2","0","0","0","0","0"
"Local - Sassuolo vs Venezia","2ND","23/10/2021","9","2","69%","0","2","9","0","3","0","363","9","8","1","0","4","0","2","3","9","0","1","1","0","0","1","0","335","8","20","0","19/25 (76%)","2/10 (20%)","52%","9","22/43 (51%)","4/7 (57%)","5/8 (63%)","56%","9","6","0","5","0","0","0","0","0","0","1"
"Visita - Sassuolo vs Venezia","2ND","23/10/2021","9","0","31%","0","0","2","3","1","0","162","12","5","0","0","1","0","0","1","1","1","0","0","0","0","0","3","130","7","23","0","12/22 (55%)","1/6 (17%)","48%","6","21/43 (49%)","3/7 (43%)","4/7 (57%)","67%","12","1","0","5","0","3","0","0","0","0","2"
"Local - Bologna vs AC Milan","ALL","23/10/2021","9","2","37%","0","1","9","3","4","7","349","19","14","1","2","4","0","3","2","6","3","1","0","1","0","1","0","275","17","51","0","28/57 (49%)","4/11 (36%)","56%","8","39/67 (58%)","10/20 (50%)","6/13 (46%)","32%","19","3","0","19","0","3","0","0","0","0","8"
"Visita - Bologna vs AC Milan","ALL","23/10/2021","9","4","63%","0","0","15","3","1","15","596","15","7","3","0","7","0","3","5","7","8","0","0","2","0","3","2","531","19","58","0","24/36 (67%)","4/16 (25%)","44%","10","28/67 (42%)","10/20 (50%)","6/15 (40%)","67%","15","9","0","7","0","3","0","0","0","0","4"
"Local - Bologna vs AC Milan","1ST","23/10/2021","9","0","41%","0","0","5","1","1","0","218","12","3","1","1","1","0","2","2","3","2","0","0","0","0","1","0","179","6","29","0","18/27 (67%)","3/7 (43%)","53%","4","19/35 (54%)","5/10 (50%)","4/7 (57%)","42%","12","2","0","6","0","1","0","0","0","0","4"
"Visita - Bologna vs AC Milan","1ST","23/10/2021","9","2","59%","0","0","7","1","0","0","323","7","6","1","0","3","0","2","2","6","1","0","0","2","0","2","2","291","10","33","0","14/20 (70%)","1/6 (17%)","47%","8","16/35 (46%)","5/10 (50%)","3/7 (43%)","43%","7","8","0","7","0","1","0","0","0","0","3"
"Local - Bologna vs AC Milan","2ND","23/10/2021","9","2","32%","0","1","4","2","3","0","131","7","11","0","1","3","0","1","0","3","1","1","0","1","0","0","0","96","11","22","0","10/30 (33%)","1/4 (25%)","60%","4","20/32 (63%)","5/10 (50%)","2/6 (33%)","14%","7","1","0","13","0","2","0","0","0","0","4"
"Visita - Bologna vs AC Milan","2ND","23/10/2021","9","2","68%","0","0","8","2","1","0","273","8","1","2","0","4","0","1","3","1","7","0","0","0","0","1","0","240","9","25","0","10/16 (63%)","3/10 (30%)","40%","2","12/32 (38%)","5/10 (50%)","3/8 (38%)","88%","8","1","0","0","0","2","0","0","0","0","1"
"Local - Atalanta vs Udinese","ALL","24/10/2021","9","1","68%","0","1","8","3","6","15","642","15","15","2","0","3","1","1","4","4","4","0","1","1","0","2","1","547","22","58","0","25/45 (56%)","2/17 (12%)","51%","14","34/68 (50%)","13/25 (52%)","4/9 (44%)","47%","15","9","0","10","0","3","0","0","0","0","8"
"Visita - Atalanta vs Udinese","ALL","24/10/2021","9","1","32%","0","2","9","2","3","15","304","19","14","2","0","3","1","5","1","7","2","1","1","1","0","3","0","220","10","50","0","21/63 (33%)","6/16 (38%)","49%","14","34/68 (50%)","12/25 (48%)","1/2 (50%)","63%","19","14","0","18","0","2","0","0","0","0","9"
"Local - Atalanta vs Udinese","1ST","24/10/2021","9","0","75%","0","1","2","2","3","0","381","6","8","0","0","1","1","0","1","2","0","0","1","0","0","1","0","333","12","38","0","14/22 (64%)","2/11 (18%)","55%","9","17/32 (53%)","7/12 (58%)","3/5 (60%)","50%","6","4","0","3","0","2","0","0","0","0","5"
"Visita - Atalanta vs Udinese","1ST","24/10/2021","9","0","25%","0","1","7","1","1","0","124","11","4","1","0","2","1","4","1","6","1","0","1","1","0","1","0","91","3","18","0","12/32 (38%)","3/7 (43%)","45%","6","15/32 (47%)","5/12 (42%)","0/0 (0%)","73%","11","10","0","12","0","1","0","0","0","0","3"
"Local - Atalanta vs Udinese","2ND","24/10/2021","9","1","59%","0","0","6","1","3","0","261","9","7","2","0","2","0","1","3","2","4","0","0","1","0","1","1","214","10","20","0","11/23 (48%)","0/6 (0%)","47%","5","17/36 (47%)","6/13 (46%)","1/4 (25%)","44%","9","5","0","7","0","1","0","0","0","0","3"
"Visita - Atalanta vs Udinese","2ND","24/10/2021","9","1","41%","0","1","2","1","2","0","180","8","10","1","0","1","0","1","0","1","1","1","0","0","0","2","0","129","7","32","0","9/31 (29%)","3/9 (33%)","53%","8","19/36 (53%)","7/13 (54%)","1/2 (50%)","50%","8","4","0","6","0","1","0","0","0","0","6"
"Local - Fiorentina vs Cagliari","ALL","24/10/2021","9","3","65%","0","5","21","1","4","11","616","10","13","0","0","5","1","11","5","12","9","2","3","2","0","4","1","548","18","51","0","36/60 (60%)","9/19 (47%)","51%","8","28/59 (47%)","20/35 (57%)","5/14 (36%)","50%","10","4","0","7","0","1","0","0","0","0","1"
"Visita - Fiorentina vs Cagliari","ALL","24/10/2021","9","0","35%","0","0","3","2","1","15","336","16","9","2","0","1","0","2","0","2","1","0","0","0","0","0","4","252","13","44","0","25/55 (45%)","1/4 (25%)","49%","5","31/59 (53%)","15/35 (43%)","6/11 (55%)","63%","16","11","0","16","0","2","0","0","0","0","11"
"Local - Fiorentina vs Cagliari","1ST","24/10/2021","9","2","67%","0","4","13","1","3","0","298","7","5","0","0","4","1","6","3","8","5","2","2","2","0","2","0","264","8","31","0","16/27 (59%)","6/13 (46%)","51%","2","17/34 (50%)","9/17 (53%)","5/11 (45%)","29%","7","2","0","4","0","1","0","0","0","0","1"
"Visita - Fiorentina vs Cagliari","1ST","24/10/2021","9","0","33%","0","0","2","2","0","0","151","7","5","1","0","1","0","1","0","1","1","0","0","0","0","0","2","120","5","21","0","16/31 (52%)","1/3 (33%)","49%","3","17/34 (50%)","8/17 (47%)","4/8 (50%)","71%","7","7","0","13","0","2","0","0","0","0","5"
"Local - Fiorentina vs Cagliari","2ND","24/10/2021","9","1","64%","0","1","8","0","1","0","318","3","8","0","0","1","0","5","2","4","4","0","1","0","0","2","1","284","10","20","0","20/33 (61%)","3/6 (50%)","51%","6","11/25 (44%)","11/18 (61%)","0/3 (0%)","100%","3","2","0","3","0","0","0","0","0","0","0"
"Visita - Fiorentina vs Cagliari","2ND","24/10/2021","9","0","36%","0","0","1","0","1","0","185","9","4","1","0","0","0","1","0","1","0","0","0","0","0","0","2","132","8","23","0","9/24 (38%)","0/1 (0%)","49%","2","14/25 (56%)","7/18 (39%)","2/3 (67%)","56%","9","4","0","3","0","0","0","0","0","0","6"
"Local - Hellas Verona vs Lazio","ALL","24/10/2021","9","4","49%","0","6","16","3","3","12","486","13","12","2","0","7","0","8","1","14","2","3","3","2","0","3","8","394","13","36","0","22/57 (39%)","7/14 (50%)","46%","10","35/68 (51%)","11/32 (34%)","10/14 (71%)","62%","13","11","0","20","0","3","0","0","0","0","3"
"Visita - Hellas Verona vs Lazio","ALL","24/10/2021","9","1","51%","0","3","9","3","4","15","509","14","10","2","0","4","1","3","2","6","3","1","2","2","0","4","0","405","18","54","0","25/57 (44%)","2/18 (11%)","54%","9","33/68 (49%)","21/32 (66%)","9/13 (69%)","57%","14","11","0","5","0","3","0","0","0","0","10"
"Local - Hellas Verona vs Lazio","1ST","24/10/2021","9","2","44%","0","4","12","0","0","0","218","10","6","1","0","4","0","7","1","10","2","1","3","1","0","1","4","170","7","10","0","9/21 (43%)","4/5 (80%)","50%","4","18/33 (55%)","7/17 (41%)","2/4 (50%)","60%","10","3","0","8","0","0","0","0","0","0","2"
"Visita - Hellas Verona vs Lazio","1ST","24/10/2021","9","0","56%","0","0","2","2","0","0","272","6","5","1","0","0","0","1","1","1","1","0","0","1","0","2","0","218","8","30","0","18/36 (50%)","0/6 (0%)","50%","7","15/33 (45%)","10/17 (59%)","4/7 (57%)","33%","6","8","0","1","0","2","0","0","0","0","7"
"Local - Hellas Verona vs Lazio","2ND","24/10/2021","9","2","53%","0","2","4","3","3","0","268","3","6","1","0","3","0","1","0","4","0","2","0","1","0","2","4","224","6","26","0","13/36 (36%)","3/9 (33%)","42%","6","17/35 (49%)","4/15 (27%)","8/10 (80%)","67%","3","8","0","12","0","3","0","0","0","0","1"
"Visita - Hellas Verona vs Lazio","2ND","24/10/2021","9","1","47%","0","3","7","1","4","0","237","8","5","1","0","4","1","2","1","5","2","1","2","1","0","2","0","187","10","24","0","7/21 (33%)","2/12 (17%)","58%","2","18/35 (51%)","11/15 (73%)","5/6 (83%)","75%","8","3","0","4","0","1","0","0","0","0","3"
"Local - AS Roma vs SSC Napoli","ALL","24/10/2021","9","0","38%","0","3","13","2","7","14","312","17","10","4","0","1","0","6","6","8","5","0","3","2","0","1","0","251","14","36","0","22/45 (49%)","4/23 (17%)","52%","6","44/89 (49%)","17/28 (61%)","17/28 (61%)","71%","17","16","0","16","0","2","0","0","0","0","11"
"Visita - AS Roma vs SSC Napoli","ALL","24/10/2021","9","0","62%","0","1","11","1","4","10","536","17","14","1","0","3","2","4","4","6","5","0","1","0","0","1","6","467","16","55","0","30/43 (70%)","5/17 (29%)","48%","7","45/89 (51%)","11/28 (39%)","14/24 (58%)","35%","17","8","0","12","0","1","0","0","0","0","7"
"Local - AS Roma vs SSC Napoli","1ST","24/10/2021","9","0","44%","0","1","5","1","4","0","191","7","4","1","0","0","0","2","3","4","1","0","1","1","0","0","0","160","6","16","0","11/24 (46%)","2/12 (17%)","60%","2","22/39 (56%)","8/11 (73%)","11/17 (65%)","86%","7","7","0","9","0","1","0","0","0","0","8"
"Visita - AS Roma vs SSC Napoli","1ST","24/10/2021","9","0","56%","0","0","6","0","2","0","251","8","4","0","0","1","0","3","2","3","3","0","0","0","0","1","2","218","10","25","0","16/23 (70%)","3/9 (33%)","40%","3","17/39 (44%)","3/11 (27%)","5/9 (56%)","63%","8","4","0","6","0","0","0","0","0","0","4"
"Local - AS Roma vs SSC Napoli","2ND","24/10/2021","9","0","31%","0","2","8","1","3","0","121","10","6","3","0","1","0","4","3","4","4","0","2","1","0","1","0","91","8","20","0","11/21 (52%)","2/11 (18%)","46%","4","22/50 (44%)","9/17 (53%)","6/11 (55%)","60%","10","9","0","7","0","1","0","0","0","0","3"
"Visita - AS Roma vs SSC Napoli","2ND","24/10/2021","9","0","69%","0","1","5","1","2","0","285","9","10","1","0","2","2","1","2","3","2","0","1","0","0","0","4","249","6","30","0","14/20 (70%)","2/8 (25%)","54%","4","28/50 (56%)","8/17 (47%)","9/15 (60%)","11%","9","4","0","6","0","1","0","0","0","0","3"
"Local - Inter vs Juventus","ALL","24/10/2021","9","1","49%","0","2","10","3","5","14","463","17","15","2","0","2","1","5","3","7","3","1","1","1","19","1","1","376","23","46","52/89 (58%)","43/72 (60%)","7/20 (35%)","54%","7","35/68 (51%)","21/35 (60%)","4/10 (40%)","65%","17","9","0","12","0","3","0","0","0","0","8"
"Visita - Inter vs Juventus","ALL","24/10/2021","9","1","51%","0","1","16","1","2","15","497","13","12","2","0","4","0","7","5","8","8","1","0","0","19","5","3","422","16","72","90/133 (68%)","15/41 (37%)","4/11 (36%)","46%","7","33/68 (49%)","14/35 (40%)","8/18 (44%)","31%","13","8","0","24","0","1","0","0","0","0","5"
"Local - Inter vs Juventus","1ST","24/10/2021","9","1","55%","0","2","6","2","5","0","241","11","8","1","0","2","1","2","2","5","1","1","1","1","0","1","0","208","7","21","0","17/25 (68%)","3/13 (23%)","52%","4","21/40 (53%)","8/16 (50%)","2/6 (33%)","64%","11","4","0","3","0","2","0","0","0","0","4"
"Visita - Inter vs Juventus","1ST","24/10/2021","9","0","45%","0","0","8","1","2","0","205","8","7","1","0","2","0","4","2","5","3","0","0","0","0","3","2","171","9","17","0","7/19 (37%)","2/5 (40%)","48%","4","19/40 (48%)","8/16 (50%)","4/11 (36%)","38%","8","2","0","14","0","1","0","0","0","0","2"
"Local - Inter vs Juventus","2ND","24/10/2021","9","0","44%","0","0","4","1","0","0","222","6","7","1","0","0","0","3","1","2","2","0","0","0","0","0","1","168","16","25","0","26/47 (55%)","4/7 (57%)","57%","3","14/28 (50%)","13/19 (68%)","2/4 (50%)","67%","6","5","0","9","0","1","0","0","0","0","4"
"Visita - Inter vs Juventus","2ND","24/10/2021","9","1","56%","0","1","8","0","0","0","292","5","5","1","0","2","0","3","3","3","5","1","0","0","0","2","1","251","7","55","0","8/22 (36%)","2/6 (33%)","43%","3","14/28 (50%)","6/19 (32%)","4/7 (57%)","20%","5","6","0","10","0","0","0","0","0","0","3"
"Local - Spezia vs Genoa","ALL","26/10/2021","10","1","47%","0","4","13","1","3","12","405","19","16","2","0","3","2","7","3","8","5","0","4","2","0","5","2","294","28","66","0","36/81 (44%)","4/17 (24%)","50%","15","43/91 (47%)","27/50 (54%)","8/19 (42%)","74%","19","16","0","16","0","1","0","0","0","0","6"
"Visita - Spezia vs Genoa","ALL","26/10/2021","10","1","53%","0","1","9","3","3","16","460","26","12","4","0","2","0","3","4","6","3","1","0","0","0","3","2","340","21","72","0","30/74 (41%)","3/14 (21%)","50%","10","48/91 (53%)","23/50 (46%)","10/19 (53%)","58%","26","10","0","17","0","3","0","0","0","0","7"
"Local - Spezia vs Genoa","1ST","26/10/2021","10","0","50%","0","0","3","0","2","0","236","9","8","0","0","1","0","1","1","1","2","0","0","0","0","1","1","181","18","34","0","17/39 (44%)","3/6 (50%)","50%","8","19/40 (48%)","12/22 (55%)","2/4 (50%)","67%","9","6","0","5","0","0","0","0","0","0","5"
"Visita - Spezia vs Genoa","1ST","26/10/2021","10","0","50%","0","0","3","1","0","0","242","10","6","0","0","0","0","2","1","2","1","0","0","0","0","1","0","183","14","38","0","12/36 (33%)","0/2 (0%)","50%","4","21/40 (53%)","10/22 (45%)","5/10 (50%)","40%","10","7","0","7","0","1","0","0","0","0","1"
"Local - Spezia vs Genoa","2ND","26/10/2021","10","1","44%","0","4","10","1","1","0","169","10","8","2","0","2","2","6","2","7","3","0","4","2","0","4","1","113","10","32","0","19/42 (45%)","1/11 (9%)","49%","7","24/51 (47%)","15/28 (54%)","6/15 (40%)","80%","10","10","0","11","0","1","0","0","0","0","1"
