Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Visita - Udinese vs Inter","1ST","28/09/2024","6","2","62%","1.43","3","8","0","1","0","319","5","5","0","0","4","0","4","0","8","0","2","1","1","0","0","2","290","5","17","0","20/29 (69%)","7/11 (64%)","53%","1","12/25 (48%)","6/9 (67%)","2/7 (29%)","80%","5","1","23","15","0","0","0","0","0","0","1"
"Local - Udinese vs Inter","2ND","28/09/2024","6","1","42%","0.52","1","5","2","5","0","196","4","4","0","0","2","0","1","2","3","2","1","0","0","0","1","0","168","8","17","0","13/23 (57%)","3/11 (27%)","45%","3","12/28 (43%)","7/14 (50%)","4/11 (36%)","75%","4","2","13","6","0","2","0","0","0","0","4"
"Visita - Udinese vs Inter","2ND","28/09/2024","6","1","58%","0.79","1","8","1","2","0","281","10","6","0","0","3","0","2","3","4","4","0","1","0","0","0","1","248","6","17","0","25/38 (66%)","4/9 (44%)","55%","1","16/28 (57%)","7/14 (50%)","0/3 (0%)","60%","10","5","18","9","0","1","0","0","0","0","4"
"Local - Genoa vs Juventus","ALL","28/09/2024","6","0","34%","0.44","0","7","1","5","8","326","12","14","2","0","2","0","1","4","2","5","0","0","0","11","3","0","264","15","27","33/57 (58%)","23/44 (52%)","4/13 (31%)","48%","12","26/60 (43%)","13/21 (62%)","0/4 (0%)","42%","12","13","25","19","0","1","-1.30","0","0","0","9"
"Visita - Genoa vs Juventus","ALL","28/09/2024","6","3","66%","2.60","5","12","2","3","14","633","16","7","1","0","3","1","7","2","8","4","2","3","0","21","3","0","575","15","64","129/156 (83%)","14/25 (56%)","5/18 (28%)","52%","6","34/60 (57%)","8/21 (38%)","11/17 (65%)","38%","16","3","39","11","0","2","0.51","0","0","0","1"
"Local - Genoa vs Juventus","1ST","28/09/2024","6","0","33%","0.10","0","1","1","2","0","145","7","7","1","0","0","0","0","1","0","1","0","0","0","0","2","0","110","12","12","0","14/25 (56%)","1/6 (17%)","46%","8","14/33 (42%)","8/15 (53%)","0/2 (0%)","14%","7","7","12","12","0","1","0","0","0","0","5"
"Visita - Genoa vs Juventus","1ST","28/09/2024","6","0","67%","0.10","0","3","0","1","0","297","10","3","0","0","0","0","2","1","1","2","0","0","0","0","2","0","267","13","36","0","7/13 (54%)","1/8 (13%)","54%","4","19/33 (58%)","7/15 (47%)","6/9 (67%)","20%","10","2","20","7","0","0","0","0","0","0","1"
"Local - Genoa vs Juventus","2ND","28/09/2024","6","0","35%","0.33","0","6","0","3","0","181","5","7","1","0","2","0","1","3","2","4","0","0","0","0","1","0","154","3","15","0","9/19 (47%)","3/7 (43%)","52%","4","12/27 (44%)","5/6 (83%)","0/2 (0%)","80%","5","6","13","7","0","0","0","0","0","0","4"
"Visita - Genoa vs Juventus","2ND","28/09/2024","6","3","65%","2.51","5","9","2","2","0","336","6","4","1","0","3","1","5","1","7","2","2","3","0","0","1","0","308","2","28","0","7/12 (58%)","4/10 (40%)","48%","2","15/27 (56%)","1/6 (17%)","5/8 (63%)","67%","6","1","19","4","0","2","0","0","0","0","0"
"Local - Bologna vs Atalanta","ALL","28/09/2024","6","1","36%","0.10","0","5","3","2","16","297","17","12","3","1","1","0","1","3","3","2","0","0","0","10","1","3","224","13","47","30/63 (48%)","27/61 (44%)","1/7 (14%)","43%","9","33/74 (45%)","15/38 (39%)","6/15 (40%)","65%","17","7","54","32","0","3","0.24","0","2","0","10"
"Visita - Bologna vs Atalanta","ALL","28/09/2024","6","1","64%","2.00","4","23","0","9","12","524","18","15","3","0","5","2","11","7","16","7","0","4","1","48","3","1","453","18","49","141/173 (82%)","15/32 (47%)","4/25 (16%)","57%","7","41/74 (55%)","23/38 (61%)","8/18 (44%)","67%","18","10","55","14","1","0","-0.84","0","0","0","5"
"Local - Bologna vs Atalanta","1ST","28/09/2024","6","0","47%","0.08","0","4","2","1","0","206","9","2","2","0","0","0","1","3","3","1","0","0","0","0","0","2","164","11","26","0","14/27 (52%)","1/4 (25%)","36%","6","13/34 (38%)","5/16 (31%)","2/4 (50%)","67%","9","3","30","10","0","2","0","0","0","0","4"
"Visita - Bologna vs Atalanta","1ST","28/09/2024","6","0","53%","0.95","2","5","0","4","0","230","8","8","2","0","2","0","3","0","4","1","0","2","1","0","1","1","192","6","24","0","9/22 (41%)","2/9 (22%)","64%","4","21/34 (62%)","11/16 (69%)","5/10 (50%)","75%","8","9","30","12","0","0","0","0","0","0","3"
"Local - Bologna vs Atalanta","2ND","28/09/2024","6","1","23%","0.02","0","1","1","1","0","91","8","10","1","1","1","0","0","0","0","1","0","0","0","0","1","1","60","2","21","0","13/34 (38%)","0/3 (0%)","48%","3","20/40 (50%)","10/22 (45%)","4/11 (36%)","63%","8","4","24","22","0","1","0","0","0","0","6"
"Visita - Bologna vs Atalanta","2ND","28/09/2024","6","1","77%","1.05","2","18","0","5","0","294","10","7","1","0","3","2","8","7","12","6","0","2","0","0","2","0","261","12","25","0","6/10 (60%)","2/16 (13%)","52%","3","20/40 (50%)","12/22 (55%)","3/8 (38%)","60%","10","1","25","2","0","0","0","0","0","0","2"
"Local - Torino vs Lazio","ALL","29/09/2024","6","2","58%","0.68","0","12","4","3","10","483","21","12","2","0","7","0","4","1","6","6","0","0","0","22","2","0","409","25","48","58/94 (62%)","31/56 (55%)","7/27 (26%)","53%","9","37/75 (49%)","19/30 (63%)","5/11 (45%)","57%","21","7","46","20","0","4","-0.76","1","0","0","6"
"Visita - Torino vs Lazio","ALL","29/09/2024","6","3","42%","2.07","3","13","5","1","13","357","15","9","3","0","7","0","5","1","10","3","1","2","1","24","1","1","276","27","46","65/103 (63%)","20/57 (35%)","5/14 (36%)","47%","10","38/75 (51%)","11/30 (37%)","15/26 (58%)","73%","15","10","50","22","0","5","-0.29","2","1","1","4"
"Local - Torino vs Lazio","1ST","29/09/2024","6","0","59%","0.23","0","5","1","1","0","296","13","4","0","0","3","0","1","1","3","2","0","0","0","0","1","0","260","12","22","0","13/20 (65%)","3/12 (25%)","56%","3","19/37 (51%)","9/13 (69%)","2/3 (67%)","46%","13","2","23","12","0","1","0","0","0","0","3"
"Visita - Torino vs Lazio","1ST","29/09/2024","6","1","41%","0.20","0","4","3","0","0","207","4","3","0","0","2","0","2","0","3","1","0","0","0","0","0","0","168","13","20","0","12/32 (38%)","3/7 (43%)","44%","6","18/37 (49%)","4/13 (31%)","11/18 (61%)","100%","4","5","23","15","0","3","0","0","0","0","2"
"Local - Torino vs Lazio","2ND","29/09/2024","6","2","56%","0.45","0","7","3","2","0","187","8","8","2","0","4","0","3","0","3","4","0","0","0","0","1","0","149","13","26","0","18/36 (50%)","4/15 (27%)","51%","6","18/38 (47%)","10/17 (59%)","3/8 (38%)","75%","8","5","23","8","0","3","0","0","0","0","3"
"Visita - Torino vs Lazio","2ND","29/09/2024","6","2","44%","1.87","3","9","2","1","0","150","11","6","3","0","5","0","3","1","7","2","1","2","1","0","1","1","108","14","26","0","8/25 (32%)","2/7 (29%)","49%","4","20/38 (53%)","7/17 (41%)","4/8 (50%)","64%","11","5","27","7","0","2","0","0","0","0","2"
"Local - AS Roma vs Venezia","ALL","29/09/2024","6","2","69%","1.68","2","22","5","6","8","579","12","11","1","0","5","0","10","7","11","11","1","1","0","32","3","2","496","24","69","139/192 (72%)","21/43 (49%)","12/27 (44%)","54%","8","30/57 (53%)","13/23 (57%)","7/17 (41%)","67%","12","5","40","22","0","5","1.13","1","0","0","7"
"Visita - AS Roma vs Venezia","ALL","29/09/2024","6","1","31%","1.70","4","18","3","3","13","251","18","7","2","0","7","1","5","6","11","7","1","3","0","19","3","1","186","12","31","35/55 (64%)","20/47 (43%)","2/16 (13%)","46%","6","27/57 (47%)","10/23 (43%)","2/8 (25%)","50%","18","4","41","35","0","3","-0.98","0","1","1","12"
"Local - AS Roma vs Venezia","1ST","29/09/2024","6","0","72%","0.51","0","9","4","2","0","301","5","5","0","0","2","0","5","2","4","5","0","0","0","0","2","1","264","7","34","0","12/26 (46%)","5/10 (50%)","58%","3","15/26 (58%)","8/14 (57%)","5/9 (56%)","80%","5","1","20","13","0","4","0","0","0","0","4"
"Visita - AS Roma vs Venezia","1ST","29/09/2024","6","1","28%","1.32","3","15","2","2","0","113","7","3","1","0","6","1","4","5","8","7","1","2","0","0","3","0","82","6","17","0","9/24 (38%)","1/8 (13%)","42%","4","11/26 (42%)","6/14 (43%)","1/2 (50%)","43%","7","3","20","14","0","2","0","0","0","0","6"
"Local - AS Roma vs Venezia","2ND","29/09/2024","6","2","67%","1.16","2","13","1","4","0","278","7","6","1","0","3","0","5","5","7","6","1","1","0","0","1","1","232","17","35","0","9/17 (53%)","7/17 (41%)","50%","5","15/31 (48%)","5/9 (56%)","2/8 (25%)","57%","7","4","20","9","0","1","0","0","0","0","3"
"Visita - AS Roma vs Venezia","2ND","29/09/2024","6","0","33%","0.38","1","3","1","1","0","138","11","4","1","0","1","0","1","1","3","0","0","1","0","0","0","1","104","6","14","0","11/23 (48%)","1/8 (13%)","50%","2","16/31 (52%)","4/9 (44%)","1/6 (17%)","55%","11","1","21","21","0","1","0","0","0","0","6"
"Local - Como vs Hellas Verona","ALL","29/09/2024","6","3","72%","2.25","4","24","1","9","10","577","15","16","2","0","11","0","7","6","13","11","1","3","1","38","3","2","512","19","51","113/141 (80%)","20/41 (49%)","8/22 (36%)","52%","7","37/70 (53%)","16/32 (50%)","6/16 (38%)","80%","15","7","39","7","1","1","-0.66","1","1","0","2"
"Visita - Como vs Hellas Verona","ALL","29/09/2024","6","2","28%","1.14","2","6","8","1","19","233","17","10","5","1","3","0","2","1","5","1","1","1","0","7","3","1","168","17","45","23/59 (39%)","8/44 (18%)","0/4 (0%)","48%","7","33/70 (47%)","16/32 (50%)","7/15 (47%)","47%","17","10","35","18","0","8","-1.29","1","0","0","8"
"Local - Como vs Hellas Verona","1ST","29/09/2024","6","1","75%","1.22","3","10","0","5","0","324","8","5","0","0","6","0","1","3","5","5","0","3","0","0","2","1","298","13","32","0","15/22 (68%)","3/12 (25%)","48%","3","17/36 (47%)","4/8 (50%)","4/10 (40%)","88%","8","1","18","4","0","0","0","0","0","0","1"
"Visita - Como vs Hellas Verona","1ST","29/09/2024","6","0","25%","0.00","0","0","5","1","0","112","9","6","0","0","0","0","0","0","0","0","0","0","0","0","1","1","84","8","20","0","5/20 (25%)","0/3 (0%)","52%","4","19/36 (53%)","4/8 (50%)","4/8 (50%)","44%","9","6","18","8","0","5","0","0","0","0","4"
"Local - Como vs Hellas Verona","2ND","29/09/2024","6","2","68%","1.03","1","14","1","4","0","253","7","11","2","0","5","0","6","3","8","6","1","0","1","0","1","1","214","6","19","0","5/19 (26%)","5/10 (50%)","55%","4","20/34 (59%)","12/24 (50%)","2/6 (33%)","71%","7","6","21","3","0","1","0","0","0","0","1"
"Visita - Como vs Hellas Verona","2ND","29/09/2024","6","2","32%","1.14","2","6","3","0","0","121","8","4","5","1","3","0","2","1","5","1","1","1","0","0","2","0","84","9","25","0","3/24 (13%)","0/1 (0%)","45%","3","14/34 (41%)","12/24 (50%)","3/7 (43%)","50%","8","4","17","10","0","3","0","0","0","0","4"
"Local - Empoli vs Fiorentina","ALL","29/09/2024","6","0","37%","0.36","0","8","0","2","15","311","24","12","0","0","1","0","4","3","4","4","0","0","0","10","0","1","235","21","46","40/71 (56%)","20/45 (44%)","1/11 (9%)","51%","12","48/87 (55%)","10/27 (37%)","12/16 (75%)","54%","24","10","47","19","0","0","0.00","0","0","0","11"
"Visita - Empoli vs Fiorentina","ALL","29/09/2024","6","0","63%","0.68","2","13","1","4","12","534","16","15","1","0","0","0","6","7","9","4","0","2","0","27","1","1","455","23","71","82/122 (67%)","52/90 (58%)","5/17 (29%)","49%","13","39/87 (45%)","17/27 (63%)","9/20 (45%)","69%","16","10","53","11","0","1","0.02","0","1","0","6"
"Local - Empoli vs Fiorentina","1ST","29/09/2024","6","0","37%","0.12","0","3","0","1","0","166","15","5","0","0","0","0","2","1","1","2","0","0","0","0","0","1","135","11","23","0","8/17 (47%)","1/6 (17%)","53%","5","29/48 (60%)","2/11 (18%)","9/12 (75%)","60%","15","4","25","8","0","0","0","0","0","0","5"
"Visita - Empoli vs Fiorentina","1ST","29/09/2024","6","0","63%","0.37","1","6","0","2","0","289","8","6","0","0","0","0","2","4","3","3","0","1","0","0","1","0","253","12","33","0","30/49 (61%)","1/5 (20%)","47%","9","19/48 (40%)","9/11 (82%)","5/11 (45%)","63%","8","7","26","3","0","0","0","0","0","0","3"
"Local - Empoli vs Fiorentina","2ND","29/09/2024","6","0","37%","0.24","0","5","0","1","0","145","9","7","0","0","1","0","2","2","3","2","0","0","0","0","0","0","100","10","23","0","12/28 (43%)","0/5 (0%)","49%","7","19/39 (49%)","8/16 (50%)","3/4 (75%)","44%","9","6","22","11","0","0","0","0","0","0","6"
"Visita - Empoli vs Fiorentina","2ND","29/09/2024","6","0","63%","0.31","1","7","1","2","0","245","8","9","1","0","0","0","4","3","6","1","0","1","0","0","0","1","202","11","38","0","22/41 (54%)","4/12 (33%)","51%","4","20/39 (51%)","8/16 (50%)","4/9 (44%)","75%","8","3","27","8","0","1","0","0","0","0","3"
"Local - SSC Napoli vs Monza","ALL","29/09/2024","6","2","49%","1.17","3","11","1","1","16","529","8","7","1","0","2","0","6","3","9","2","2","1","0","22","2","0","477","14","63","112/145 (77%)","20/32 (63%)","2/7 (29%)","37%","7","18/55 (33%)","8/15 (53%)","4/12 (33%)","50%","8","5","46","13","0","1","0.81","1","1","0","3"
"Visita - SSC Napoli vs Monza","ALL","29/09/2024","6","0","51%","0.30","0","5","0","3","8","548","15","16","2","0","1","0","2","2","1","4","0","0","0","2","3","0","500","7","48","85/100 (85%)","25/43 (58%)","1/12 (8%)","63%","5","37/55 (67%)","7/15 (47%)","6/9 (67%)","73%","15","11","38","11","1","0","-1.43","0","0","0","11"
"Local - SSC Napoli vs Monza","1ST","29/09/2024","6","2","56%","0.74","2","7","0","0","0","286","6","6","1","0","2","0","3","2","6","1","2","0","0","0","2","0","258","9","41","0","11/16 (69%)","1/5 (20%)","46%","4","11/27 (41%)","6/10 (60%)","0/5 (0%)","50%","6","2","27","6","0","0","0","0","0","0","1"
"Visita - SSC Napoli vs Monza","1ST","29/09/2024","6","0","44%","0.00","0","0","0","2","0","220","9","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","194","2","15","0","14/26 (54%)","0/6 (0%)","54%","3","16/27 (59%)","4/10 (40%)","2/5 (40%)","89%","9","5","20","10","0","0","0","0","0","0","6"
"Local - SSC Napoli vs Monza","2ND","29/09/2024","6","0","42%","0.43","1","4","1","1","0","243","2","1","0","0","0","0","3","1","3","1","0","1","0","0","0","0","219","5","22","0","9/16 (56%)","1/2 (50%)","27%","3","7/28 (25%)","2/5 (40%)","4/7 (57%)","50%","2","3","19","7","0","1","0","0","0","0","2"
"Visita - SSC Napoli vs Monza","2ND","29/09/2024","6","0","58%","0.30","0","5","0","1","0","328","6","11","0","0","1","0","2","2","1","4","0","0","0","0","3","0","306","5","33","0","11/17 (65%)","1/6 (17%)","73%","2","21/28 (75%)","3/5 (60%)","4/4 (100%)","50%","6","6","18","1","0","0","0","0","0","0","5"
"Local - Parma vs Cagliari","ALL","30/09/2024","6","2","61%","2.38","6","18","1","5","10","566","10","13","3","0","4","0","10","4","10","8","2","4","1","33","4","1","483","14","62","109/149 (73%)","19/48 (40%)","5/15 (33%)","49%","9","26/56 (46%)","12/21 (57%)","3/7 (43%)","50%","10","4","47","16","2","1","-0.04","0","1","0","8"
"Visita - Parma vs Cagliari","ALL","30/09/2024","6","3","39%","2.38","7","12","2","3","16","351","13","10","2","0","4","2","7","1","7","5","2","5","3","16","0","4","266","18","43","36/72 (50%)","18/51 (35%)","4/14 (29%)","51%","3","30/56 (54%)","9/21 (43%)","8/15 (53%)","38%","13","11","48","18","0","2","0.45","1","0","0","9"
"Local - Parma vs Cagliari","1ST","30/09/2024","6","0","56%","0.42","1","9","1","4","0","251","2","6","1","0","1","0","4","4","3","6","0","1","1","0","2","1","212","8","26","0","6/20 (30%)","3/7 (43%)","46%","5","10/26 (38%)","6/9 (67%)","2/4 (50%)","50%","2","2","19","11","0","1","0","0","0","0","4"
"Visita - Parma vs Cagliari","1ST","30/09/2024","6","1","44%","1.29","4","6","1","3","0","192","7","5","0","0","2","2","3","1","4","2","1","3","0","0","0","2","155","11","21","0","5/18 (28%)","3/12 (25%)","54%","0","16/26 (62%)","3/9 (33%)","4/6 (67%)","43%","7","4","21","9","0","1","0","0","0","0","2"
"Local - Parma vs Cagliari","2ND","30/09/2024","6","2","66%","1.96","5","9","0","1","0","315","8","7","2","0","3","0","6","0","7","2","2","3","0","0","2","0","271","6","36","0","13/28 (46%)","2/8 (25%)","52%","4","16/30 (53%)","6/12 (50%)","1/3 (33%)","50%","8","2","28","5","0","0","0","0","0","0","4"
"Visita - Parma vs Cagliari","2ND","30/09/2024","6","2","34%","1.09","3","6","1","0","0","159","6","5","2","0","2","0","4","0","3","3","1","2","3","0","0","2","111","7","22","0","13/33 (39%)","1/2 (50%)","48%","3","14/30 (47%)","6/12 (50%)","4/9 (44%)","33%","6","7","27","9","0","1","0","0","0","0","7"
"Local - SSC Napoli vs Como","ALL","04/10/2024","7","3","40%","1.91","3","9","1","4","7","424","12","9","1","0","6","0","0","3","8","1","3","0","1","23","2","2","364","18","35","43/67 (64%)","22/36 (61%)","1/8 (13%)","47%","9","30/59 (51%)","7/20 (35%)","10/18 (56%)","92%","12","8","42","11","0","1","-0.58","0","1","0","10"
"Visita - SSC Napoli vs Como","ALL","04/10/2024","7","1","60%","0.37","0","11","3","1","10","632","17","7","1","0","2","1","8","1","3","8","0","0","0","13","0","0","572","14","57","143/172 (83%)","32/43 (74%)","0/7 (0%)","53%","9","29/59 (49%)","13/20 (65%)","5/8 (63%)","59%","17","10","47","15","0","3","-0.38","0","0","0","0"
"Local - SSC Napoli vs Como","1ST","04/10/2024","7","1","42%","0.13","1","3","1","3","0","244","2","2","0","0","2","0","0","1","2","1","1","0","0","0","0","1","210","9","18","0","11/18 (61%)","1/6 (17%)","31%","5","8/22 (36%)","1/7 (14%)","4/9 (44%)","100%","2","5","21","7","0","1","0","0","0","0","8"
"Visita - SSC Napoli vs Como","1ST","04/10/2024","7","1","58%","0.17","0","8","1","0","0","342","10","2","0","0","2","1","6","0","1","7","0","0","0","0","0","0","313","6","31","0","15/21 (71%)","0/4 (0%)","69%","0","14/22 (64%)","6/7 (86%)","2/4 (50%)","60%","10","6","25","8","0","1","0","0","0","0","0"
"Local - SSC Napoli vs Como","2ND","04/10/2024","7","2","38%","1.78","2","6","0","1","0","180","10","7","1","0","4","0","0","2","6","0","2","0","1","0","2","1","154","9","17","0","11/18 (61%)","0/2 (0%)","56%","4","22/37 (59%)","6/13 (46%)","6/9 (67%)","90%","10","3","21","4","0","0","0","0","0","0","2"
"Visita - SSC Napoli vs Como","2ND","04/10/2024","7","0","62%","0.20","0","3","2","1","0","290","7","5","1","0","0","0","2","1","2","1","0","0","0","0","0","0","259","8","26","0","17/22 (77%)","0/3 (0%)","44%","9","15/37 (41%)","7/13 (54%)","3/4 (75%)","57%","7","4","22","7","0","2","0","0","0","0","0"
"Local - Hellas Verona vs Venezia","ALL","04/10/2024","7","2","50%","2.40","2","20","2","13","10","361","16","5","3","0","3","0","10","7","15","5","1","1","1","27","1","1","280","25","54","88/125 (70%)","28/59 (47%)","11/33 (33%)","53%","10","27/56 (48%)","23/39 (59%)","6/12 (50%)","69%","16","7","46","28","0","2","-0.07","0","0","2","9"
"Visita - Hellas Verona vs Venezia","ALL","04/10/2024","7","1","50%","0.90","3","14","2","6","5","366","16","10","0","0","2","0","8","4","6","8","1","2","0","20","2","0","289","22","34","66/91 (73%)","15/38 (39%)","5/20 (25%)","47%","10","29/56 (52%)","16/39 (41%)","4/10 (40%)","63%","16","5","46","20","1","2","-0.69","1","0","2","12"
"Local - Hellas Verona vs Venezia","1ST","04/10/2024","7","1","55%","1.57","2","12","0","6","0","184","11","4","1","0","2","0","6","4","9","3","1","1","1","0","1","0","142","11","26","0","13/32 (41%)","7/21 (33%)","56%","2","17/28 (61%)","10/20 (50%)","2/3 (67%)","55%","11","3","21","15","0","0","0","0","0","0","3"
"Visita - Hellas Verona vs Venezia","1ST","04/10/2024","7","1","45%","0.68","3","7","1","5","0","154","3","6","0","0","1","0","3","3","5","2","1","2","0","0","2","0","116","12","19","0","9/24 (38%)","4/12 (33%)","44%","7","11/28 (39%)","10/20 (50%)","3/7 (43%)","67%","3","1","19","13","0","1","0","0","0","0","7"
"Local - Hellas Verona vs Venezia","2ND","04/10/2024","7","1","46%","0.83","0","8","2","7","0","177","5","1","2","0","1","0","4","3","6","2","0","0","0","0","0","1","138","14","28","0","15/27 (56%)","4/12 (33%)","49%","8","10/28 (36%)","13/19 (68%)","4/9 (44%)","100%","5","4","25","13","0","2","0","0","0","0","6"
"Visita - Hellas Verona vs Venezia","2ND","04/10/2024","7","0","54%","0.22","0","7","1","1","0","212","13","4","0","0","1","0","5","1","1","6","0","0","0","0","0","0","173","10","15","0","6/14 (43%)","1/8 (13%)","51%","3","18/28 (64%)","6/19 (32%)","1/3 (33%)","62%","13","4","27","7","0","1","0","0","0","0","5"
"Local - Udinese vs Lecce","ALL","05/10/2024","7","1","56%","0.87","2","12","3","5","12","439","19","15","2","0","4","2","4","4","9","3","0","2","0","22","4","0","351","17","62","80/122 (66%)","18/51 (35%)","9/27 (33%)","48%","13","41/85 (48%)","13/27 (48%)","7/16 (44%)","58%","19","12","59","9","1","3","0.21","0","2","0","8"
