Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Local - Lazio vs Atalanta","1ST","14/02/2026","25","0","46%","0.18","1","4","2","1","6","241","4","7","0","0","3","1","1","0","2","2","0","1","0","0","1","1","205","9","21","0","18/24 (75%)","3/4 (75%)","57%","3","11/18 (61%)","2/5 (40%)","2/3 (67%)","75%","4","1","19","2","0","2","0","0","0","0","5"
"Visita - Lazio vs Atalanta","1ST","14/02/2026","25","1","54%","1.37","3","7","3","2","7","277","4","5","2","0","4","0","2","1","5","2","1","2","0","0","1","1","255","4","33","0","15/24 (63%)","1/3 (33%)","43%","2","7/18 (39%)","3/5 (60%)","1/3 (33%)","50%","4","5","24","8","0","3","0","0","0","0","1"
"Local - Lazio vs Atalanta","2ND","14/02/2026","25","0","54%","0.89","3","14","0","4","4","237","12","9","1","0","2","1","6","6","9","5","0","3","0","0","2","2","209","8","33","0","12/20 (60%)","5/21 (24%)","59%","1","20/31 (65%)","3/8 (38%)","2/7 (29%)","83%","12","7","23","7","0","0","0","0","0","0","2"
"Visita - Lazio vs Atalanta","2ND","14/02/2026","25","1","46%","0.22","0","5","3","2","9","217","6","4","2","0","1","0","2","2","0","5","0","0","0","0","0","0","188","4","16","0","18/32 (56%)","0/4 (0%)","41%","8","11/31 (35%)","5/8 (63%)","2/6 (33%)","50%","6","1","25","14","0","3","0","0","0","0","5"
"Local - Inter vs Juventus","ALL","14/02/2026","25","3","60%","2.29","4","21","6","4","15","599","15","7","4","0","9","1","7","5","11","10","1","3","1","29","1","1","541","19","52","228/251 (91%)","19/34 (56%)","8/26 (31%)","45%","13","28/63 (44%)","10/22 (45%)","6/8 (75%)","60%","15","8","50","17","0","6","0.48","1","1","1","6"
"Visita - Inter vs Juventus","ALL","14/02/2026","25","2","40%","0.92","2","10","5","1","7","403","15","15","2","1","8","0","2","1","8","2","1","1","1","28","1","1","333","12","48","83/118 (70%)","13/42 (31%)","5/12 (42%)","55%","8","35/63 (56%)","12/22 (55%)","7/14 (50%)","53%","15","8","47","17","1","5","-0.24","0","2","0","8"
"Local - Inter vs Juventus","1ST","14/02/2026","25","1","50%","0.74","1","6","2","1","7","263","10","6","1","0","3","1","2","1","4","2","0","1","1","0","0","1","230","7","24","0","10/18 (56%)","1/5 (20%)","63%","3","19/30 (63%)","3/5 (60%)","3/3 (100%)","70%","10","4","23","7","0","2","0","0","0","0","4"
"Visita - Inter vs Juventus","1ST","14/02/2026","25","1","50%","0.64","2","4","1","0","6","259","3","7","2","1","3","0","1","0","4","0","1","1","1","0","1","0","235","5","26","0","7/16 (44%)","3/6 (50%)","37%","6","11/30 (37%)","2/5 (40%)","3/7 (43%)","33%","3","6","21","3","0","1","0","0","0","0","2"
"Local - Inter vs Juventus","2ND","14/02/2026","25","2","70%","1.55","3","15","4","3","8","336","5","1","3","0","6","0","5","4","7","8","1","2","0","0","1","0","311","12","28","0","9/16 (56%)","7/21 (33%)","32%","10","9/33 (27%)","7/17 (41%)","3/5 (60%)","40%","5","4","27","10","0","4","0","0","0","0","2"
"Visita - Inter vs Juventus","2ND","14/02/2026","25","1","30%","0.28","0","6","4","1","1","144","12","8","0","0","5","0","1","1","4","2","0","0","0","0","0","1","98","7","22","0","6/26 (23%)","2/6 (33%)","68%","2","24/33 (73%)","10/17 (59%)","4/7 (57%)","58%","12","2","26","14","0","4","0","0","0","0","6"
"Local - Udinese vs Sassuolo","ALL","15/02/2026","25","1","51%","0.50","1","8","1","7","14","379","22","14","3","0","2","0","3","3","6","2","1","0","1","27","2","1","313","23","49","61/100 (61%)","23/48 (48%)","5/20 (25%)","55%","11","41/73 (56%)","10/19 (53%)","5/11 (45%)","64%","22","4","33","15","1","1","0.36","0","1","0","10"
"Visita - Udinese vs Sassuolo","ALL","15/02/2026","25","2","49%","1.33","1","10","2","6","14","368","17","14","3","0","3","0","4","3","8","2","1","0","2","24","0","4","317","12","39","54/80 (68%)","18/41 (44%)","5/15 (33%)","45%","13","32/73 (44%)","9/19 (47%)","4/13 (31%)","53%","17","6","49","33","0","2","-0.17","0","1","0","3"
"Local - Udinese vs Sassuolo","1ST","15/02/2026","25","1","47%","0.27","0","4","1","1","5","201","7","7","1","0","2","0","1","1","3","1","0","0","0","0","1","1","172","13","20","0","14/28 (50%)","0/3 (0%)","48%","10","16/32 (50%)","4/10 (40%)","2/3 (67%)","57%","7","1","21","8","0","1","0","0","0","0","4"
"Visita - Udinese vs Sassuolo","1ST","15/02/2026","25","0","53%","0.36","0","6","1","4","7","217","11","5","1","0","1","0","3","2","5","1","0","0","1","0","0","0","190","6","20","0","9/19 (47%)","3/10 (30%)","52%","5","16/32 (50%)","6/10 (60%)","1/3 (33%)","55%","11","2","25","12","0","1","0","0","0","0","2"
"Local - Udinese vs Sassuolo","2ND","15/02/2026","25","0","55%","0.23","1","4","0","6","9","178","15","7","2","0","1","0","2","2","3","1","1","0","1","0","1","0","141","10","29","0","9/20 (45%)","5/17 (29%)","62%","1","25/41 (61%)","6/9 (67%)","3/8 (38%)","67%","15","3","12","7","0","0","0","0","0","0","6"
"Visita - Udinese vs Sassuolo","2ND","15/02/2026","25","2","45%","0.96","1","4","1","2","7","151","6","9","2","0","2","0","1","1","3","1","1","0","1","0","0","4","127","6","19","0","9/22 (41%)","2/5 (40%)","38%","8","16/41 (39%)","3/9 (33%)","3/10 (30%)","50%","6","4","24","21","0","1","0","0","0","0","1"
"Local - Cremonese vs Genoa","ALL","15/02/2026","25","0","35%","1.88","0","19","6","6","10","259","18","12","2","0","8","1","4","7","14","5","0","0","0","30","3","0","181","11","55","64/110 (58%)","35/62 (56%)","11/26 (42%)","52%","9","31/62 (50%)","29/54 (54%)","2/9 (22%)","33%","18","5","37","34","0","6","1.35","2","3","0","11"
"Visita - Cremonese vs Genoa","ALL","15/02/2026","25","0","65%","1.34","1","19","8","11","12","516","16","10","0","0","6","0","7","6","13","6","0","1","0","34","2","1","458","21","45","96/124 (77%)","11/28 (39%)","7/25 (28%)","48%","10","31/62 (50%)","25/54 (46%)","6/14 (43%)","81%","16","3","44","34","0","8","2.85","0","0","1","3"
"Local - Cremonese vs Genoa","1ST","15/02/2026","25","0","42%","0.70","0","8","5","4","6","146","11","9","2","0","3","0","2","3","7","1","0","0","0","0","3","0","102","4","27","0","15/26 (58%)","6/15 (40%)","61%","5","20/37 (54%)","18/25 (72%)","1/5 (20%)","45%","11","3","21","13","0","5","0","0","0","0","2"
"Visita - Cremonese vs Genoa","1ST","15/02/2026","25","0","58%","0.42","0","9","3","6","9","220","9","6","0","0","5","0","3","1","3","6","0","0","0","0","1","0","190","9","16","0","4/15 (27%)","3/11 (27%)","39%","6","17/37 (46%)","7/25 (28%)","2/7 (29%)","89%","9","1","20","15","0","3","0","0","0","0","1"
"Local - Cremonese vs Genoa","2ND","15/02/2026","25","0","28%","1.18","0","11","1","2","4","113","7","3","0","0","5","1","2","4","7","4","0","0","0","0","0","0","79","7","28","0","20/36 (56%)","5/11 (45%)","41%","4","11/25 (44%)","11/29 (38%)","1/4 (25%)","14%","7","2","16","21","0","1","0","0","0","0","9"
"Visita - Cremonese vs Genoa","2ND","15/02/2026","25","0","72%","0.92","1","10","5","5","3","296","7","4","0","0","1","0","4","5","10","0","0","1","0","0","1","1","268","12","29","0","7/13 (54%)","4/14 (29%)","59%","4","14/25 (56%)","18/29 (62%)","4/7 (57%)","71%","7","3","24","19","0","5","0","0","0","0","2"
"Local - Parma vs Hellas Verona","ALL","15/02/2026","25","2","76%","1.66","4","27","0","12","7","599","12","14","2","0","8","1","10","9","12","15","1","3","0","36","4","2","535","34","79","206/244 (84%)","24/44 (55%)","7/47 (15%)","48%","10","27/56 (48%)","11/24 (46%)","2/8 (25%)","50%","12","5","25","7","0","0","-0.05","0","0","0","4"
"Visita - Parma vs Hellas Verona","ALL","15/02/2026","25","1","24%","0.91","1","4","5","1","14","201","16","6","1","1","1","0","2","1","2","2","1","0","0","9","1","0","131","12","45","22/57 (39%)","19/53 (36%)","2/4 (50%)","52%","6","29/56 (52%)","13/24 (54%)","7/13 (54%)","81%","16","4","27","49","0","5","-0.54","1","2","2","13"
"Local - Parma vs Hellas Verona","1ST","15/02/2026","25","1","73%","0.53","1","9","0","4","4","315","5","5","2","0","3","0","2","4","2","7","0","1","0","0","2","1","281","15","46","0","12/24 (50%)","1/17 (6%)","47%","2","9/19 (47%)","7/15 (47%)","1/2 (50%)","60%","5","2","14","2","0","0","0","0","0","0","2"
"Visita - Parma vs Hellas Verona","1ST","15/02/2026","25","1","27%","0.79","1","1","2","0","5","123","4","3","0","1","1","0","0","0","1","0","1","0","0","0","1","0","86","6","23","0","10/24 (42%)","0/1 (0%)","53%","3","10/19 (53%)","8/15 (53%)","3/5 (60%)","100%","4","1","13","17","0","2","0","0","0","0","4"
"Local - Parma vs Hellas Verona","2ND","15/02/2026","25","1","79%","1.13","3","18","0","8","3","284","7","9","0","0","5","1","8","5","10","8","1","2","0","0","2","1","254","19","33","0","12/20 (60%)","6/30 (20%)","48%","8","18/37 (49%)","4/9 (44%)","2/6 (33%)","43%","7","3","11","5","0","0","0","0","0","0","2"
"Visita - Parma vs Hellas Verona","2ND","15/02/2026","25","0","21%","0.12","0","3","3","1","9","78","12","3","1","0","0","0","2","1","1","2","0","0","0","0","1","0","45","6","22","0","9/29 (31%)","2/3 (67%)","52%","3","19/37 (51%)","5/9 (56%)","4/8 (50%)","75%","12","3","14","32","0","3","0","0","0","0","9"
"Local - Torino vs Bologna","ALL","15/02/2026","25","1","47%","0.42","0","7","5","4","14","385","13","10","3","0","2","0","1","4","5","2","0","0","0","12","2","2","304","17","46","43/80 (54%)","21/53 (40%)","4/13 (31%)","50%","4","29/60 (48%)","13/24 (54%)","6/8 (75%)","54%","13","9","40","22","0","5","0.03","1","0","0","12"
"Visita - Torino vs Bologna","ALL","15/02/2026","25","2","53%","1.32","4","15","1","2","10","448","6","14","1","0","7","0","6","2","11","4","1","3","0","26","1","1","371","25","55","73/111 (66%)","30/62 (48%)","2/6 (33%)","50%","7","31/60 (52%)","11/24 (46%)","13/19 (68%)","83%","6","6","41","20","0","1","-0.60","0","0","1","3"
"Local - Torino vs Bologna","1ST","15/02/2026","25","0","50%","0.11","0","3","3","3","7","222","4","5","1","0","0","0","0","3","2","1","0","0","0","0","0","1","183","9","21","0","14/30 (47%)","1/9 (11%)","40%","2","11/28 (39%)","5/12 (42%)","2/3 (67%)","75%","4","7","20","12","0","3","0","0","0","0","6"
"Visita - Torino vs Bologna","1ST","15/02/2026","25","0","50%","0.75","2","8","0","1","5","227","3","7","0","0","3","0","4","1","7","1","0","2","0","0","1","0","194","12","32","0","14/30 (47%)","2/5 (40%)","60%","0","17/28 (61%)","7/12 (58%)","8/12 (67%)","67%","3","4","21","12","0","0","0","0","0","0","2"
"Local - Torino vs Bologna","2ND","15/02/2026","25","1","43%","0.31","0","4","2","1","7","163","9","5","2","0","2","0","1","1","3","1","0","0","0","0","2","1","121","8","25","0","7/23 (30%)","3/4 (75%)","59%","2","18/32 (56%)","8/12 (67%)","4/5 (80%)","44%","9","2","20","10","0","2","0","0","0","0","6"
"Visita - Torino vs Bologna","2ND","15/02/2026","25","2","57%","0.57","2","7","1","1","5","221","3","7","1","0","4","0","2","1","4","3","1","1","0","0","0","1","177","13","23","0","16/32 (50%)","1/1 (0%)","41%","7","14/32 (44%)","4/12 (33%)","5/7 (71%)","100%","3","2","20","8","0","1","0","0","0","0","1"
"Local - SSC Napoli vs AS Roma","ALL","15/02/2026","25","2","61%","0.56","0","11","0","2","14","590","18","14","1","0","7","0","1","3","7","4","0","0","0","22","0","1","503","26","56","83/131 (63%)","14/42 (33%)","2/11 (18%)","49%","9","35/68 (51%)","8/20 (40%)","4/9 (44%)","78%","18","3","48","9","0","0","-0.70","0","2","0","6"
"Visita - SSC Napoli vs AS Roma","ALL","15/02/2026","25","2","39%","1.79","2","9","5","1","14","358","14","13","1","0","2","0","4","3","7","2","2","0","0","24","6","2","300","12","47","73/99 (74%)","12/37 (32%)","7/15 (47%)","51%","9","33/68 (49%)","12/20 (60%)","6/15 (40%)","79%","14","11","61","35","0","5","-1.14","2","0","0","3"
"Local - SSC Napoli vs AS Roma","1ST","15/02/2026","25","1","62%","0.17","0","4","0","1","7","320","9","8","0","0","2","0","0","2","2","2","0","0","0","0","0","0","273","14","26","0","8/24 (33%)","0/2 (0%)","44%","5","16/34 (47%)","2/7 (29%)","1/4 (25%)","67%","9","2","27","3","0","0","0","0","0","0","4"
"Visita - SSC Napoli vs AS Roma","1ST","15/02/2026","25","1","38%","0.77","1","5","1","0","8","190","9","7","1","0","1","0","3","1","4","1","1","0","0","0","3","0","159","6","25","0","5/16 (31%)","2/5 (40%)","56%","4","18/34 (53%)","5/7 (71%)","3/8 (38%)","100%","9","10","37","15","0","1","0","0","0","0","0"
"Local - SSC Napoli vs AS Roma","2ND","15/02/2026","25","1","61%","0.39","0","7","0","1","7","270","9","6","1","0","5","0","1","1","5","2","0","0","0","0","0","1","230","12","30","0","6/18 (33%)","2/9 (22%)","53%","4","19/34 (56%)","6/13 (46%)","4/5 (80%)","89%","9","1","21","6","0","0","0","0","0","0","2"
"Visita - SSC Napoli vs AS Roma","2ND","15/02/2026","25","1","39%","1.02","1","4","4","1","6","168","5","6","0","0","1","0","1","2","3","1","1","0","0","0","3","2","141","6","22","0","7/21 (33%)","5/10 (50%)","47%","5","15/34 (44%)","7/13 (54%)","3/7 (43%)","40%","5","1","24","20","0","4","0","0","0","0","3"
"Local - Cagliari vs Lecce","ALL","16/02/2026","25","0","59%","1.19","2","11","2","8","16","440","20","14","0","0","0","0","8","3","9","2","0","2","1","19","2","0","346","23","54","64/98 (65%)","17/44 (39%)","5/26 (19%)","51%","12","40/83 (48%)","29/52 (56%)","7/16 (44%)","50%","20","7","52","25","1","2","-1.03","0","1","0","6"
"Visita - Cagliari vs Lecce","ALL","16/02/2026","25","2","41%","1.38","2","13","0","2","14","301","21","16","0","0","4","0","3","6","12","1","1","1","0","26","5","0","217","24","42","50/81 (62%)","24/58 (41%)","4/19 (21%)","49%","14","43/83 (52%)","23/52 (44%)","6/12 (50%)","57%","21","8","42","33","0","0","0.00","0","0","0","13"
"Local - Cagliari vs Lecce","1ST","16/02/2026","25","0","57%","0.51","1","5","1","3","8","214","10","2","0","0","0","0","4","1","5","0","0","1","0","0","0","0","171","12","23","0","7/16 (44%)","3/12 (25%)","52%","1","17/37 (46%)","19/32 (59%)","5/12 (42%)","50%","10","3","27","19","0","1","0","0","0","0","3"
"Visita - Cagliari vs Lecce","1ST","16/02/2026","25","0","43%","0.38","0","6","0","1","2","162","8","8","0","0","1","0","1","4","5","1","0","0","0","0","2","0","117","18","24","0","11/25 (44%)","1/9 (11%)","48%","5","20/37 (54%)","13/32 (41%)","4/9 (44%)","50%","8","7","22","14","0","0","0","0","0","0","5"
"Local - Cagliari vs Lecce","2ND","16/02/2026","25","0","62%","0.67","1","6","1","5","8","226","10","12","0","0","0","0","4","2","4","2","0","1","1","0","2","0","175","11","31","0","10/28 (36%)","2/14 (14%)","50%","11","23/46 (50%)","10/20 (50%)","2/4 (50%)","50%","10","4","25","6","0","1","0","0","0","0","3"
"Visita - Cagliari vs Lecce","2ND","16/02/2026","25","2","38%","1.01","2","7","0","1","12","139","13","8","0","0","3","0","2","2","7","0","1","1","0","0","3","0","100","6","18","0","13/33 (39%)","3/10 (30%)","50%","9","23/46 (50%)","10/20 (50%)","2/3 (67%)","62%","13","1","20","19","0","0","0","0","0","0","8"
"Local - Sassuolo vs Hellas Verona","ALL","20/02/2026","26","3","47%","2.00","4","8","1","6","12","426","13","13","2","0","4","0","3","1","7","1","2","2","0","17","2","1","368","11","45","65/101 (64%)","16/38 (42%)","5/16 (31%)","50%","9","29/55 (53%)","9/21 (43%)","4/7 (57%)","62%","13","9","43","36","0","1","0.32","0","6","2","9"
"Visita - Sassuolo vs Hellas Verona","ALL","20/02/2026","26","0","53%","0.71","0","12","1","5","14","473","12","12","3","1","1","0","5","6","8","4","0","0","0","15","4","2","407","17","57","80/112 (71%)","28/52 (54%)","3/25 (12%)","50%","8","26/55 (47%)","12/21 (57%)","2/7 (29%)","75%","12","13","43","14","0","1","-0.39","0","0","0","6"
"Local - Sassuolo vs Hellas Verona","1ST","20/02/2026","26","2","45%","1.17","2","5","0","0","4","203","5","8","1","0","3","0","2","0","4","1","1","1","0","0","2","0","171","8","25","0","5/17 (29%)","3/6 (50%)","57%","3","15/24 (63%)","5/11 (45%)","2/3 (67%)","40%","5","6","20","19","0","0","0","0","0","0","3"
"Visita - Sassuolo vs Hellas Verona","1ST","20/02/2026","26","0","55%","0.36","0","4","1","2","9","240","4","4","1","0","0","0","1","3","3","1","0","0","0","0","2","2","202","7","24","0","17/33 (52%)","0/12 (0%)","43%","4","9/24 (38%)","6/11 (55%)","1/2 (50%)","75%","4","5","20","8","0","1","0","0","0","0","4"
"Local - Sassuolo vs Hellas Verona","2ND","20/02/2026","26","1","49%","0.83","2","3","1","6","8","223","8","5","1","0","1","0","1","1","3","0","1","1","0","0","0","1","197","3","20","0","11/21 (52%)","2/10 (20%)","44%","6","14/31 (45%)","4/10 (40%)","2/4 (50%)","75%","8","3","23","17","0","1","0","0","0","0","6"
"Visita - Sassuolo vs Hellas Verona","2ND","20/02/2026","26","0","51%","0.35","0","8","0","3","5","233","8","8","2","1","1","0","4","3","5","3","0","0","0","0","2","0","205","10","33","0","11/19 (58%)","3/13 (23%)","56%","4","17/31 (55%)","6/10 (60%)","1/5 (20%)","75%","8","8","23","6","0","0","0","0","0","0","2"
"Local - Juventus vs Como","ALL","21/02/2026","26","0","52%","0.83","2","11","0","7","10","481","16","15","1","0","3","1","6","2","7","4","0","2","1","24","3","4","412","13","50","76/110 (69%)","24/40 (60%)","3/20 (15%)","59%","6","39/63 (62%)","8/17 (47%)","10/17 (59%)","44%","16","2","43","11","1","0","-0.71","0","0","0","9"
"Visita - Juventus vs Como","ALL","21/02/2026","26","2","48%","1.38","2","11","3","2","15","456","13","10","0","0","2","1","7","2","6","5","1","1","0","17","1","0","392","12","50","62/89 (70%)","25/57 (44%)","3/7 (43%)","41%","5","24/63 (38%)","9/17 (53%)","2/13 (15%)","38%","13","6","46","24","0","3","0.36","1","4","0","10"
"Local - Juventus vs Como","1ST","21/02/2026","26","0","51%","0.33","1","3","0","4","4","256","10","6","0","0","2","0","1","0","1","2","0","1","1","0","1","2","218","8","26","0","13/19 (68%)","0/10 (0%)","55%","2","18/31 (58%)","4/9 (44%)","3/8 (38%)","40%","10","1","23","8","0","0","0","0","0","0","4"
"Visita - Juventus vs Como","1ST","21/02/2026","26","1","49%","0.20","1","6","2","1","6","254","7","4","0","0","1","1","4","1","3","3","0","1","0","0","0","0","221","5","24","0","10/24 (42%)","2/4 (50%)","45%","4","13/31 (42%)","5/9 (56%)","2/8 (25%)","57%","7","4","26","10","0","2","0","0","0","0","2"
"Local - Juventus vs Como","2ND","21/02/2026","26","0","53%","0.49","1","8","0","3","6","225","6","9","1","0","1","1","5","2","6","2","0","1","0","0","2","2","194","5","24","0","11/21 (52%)","3/10 (30%)","63%","4","21/32 (66%)","4/8 (50%)","7/9 (78%)","50%","6","1","20","3","0","0","0","0","0","0","5"
"Visita - Juventus vs Como","2ND","21/02/2026","26","1","47%","1.18","1","5","1","1","9","202","6","6","0","0","1","0","3","1","3","2","1","0","0","0","1","0","171","7","26","0","15/33 (45%)","1/3 (33%)","37%","1","11/32 (34%)","4/8 (50%)","0/5 (0%)","17%","6","2","20","14","0","1","0","0","0","0","8"
"Local - Lecce vs Inter","ALL","21/02/2026","26","0","32%","0.12","0","3","6","2","10","285","16","8","1","0","0","0","3","0","1","2","0","0","0","11","1","3","211","15","45","38/67 (57%)","28/64 (44%)","1/10 (10%)","39%","13","28/71 (39%)","12/31 (39%)","4/14 (29%)","56%","16","5","46","49","0","6","0.50","0","0","1","14"
"Visita - Lecce vs Inter","ALL","21/02/2026","26","2","68%","2.46","4","24","0","10","8","592","23","10","2","0","9","0","10","5","19","5","1","3","0","56","1","3","511","20","45","122/162 (75%)","10/35 (29%)","10/32 (31%)","61%","7","43/71 (61%)","19/31 (61%)","11/20 (55%)","48%","23","4","55","14","0","0","0.00","0","0","1","3"
"Local - Lecce vs Inter","1ST","21/02/2026","26","0","33%","0.08","0","1","4","2","5","143","12","3","1","0","0","0","1","0","1","0","0","0","0","0","0","1","101","8","22","0","11/33 (33%)","0/4 (0%)","42%","8","17/36 (47%)","4/14 (29%)","2/5 (40%)","50%","12","3","23","28","0","4","0","0","0","0","9"
"Visita - Lecce vs Inter","1ST","21/02/2026","26","0","67%","1.40","2","14","0","4","3","286","11","5","1","0","4","0","7","3","12","2","0","2","0","0","1","1","242","13","24","0","5/19 (26%)","6/16 (38%)","58%","6","19/36 (53%)","10/14 (71%)","3/9 (33%)","36%","11","2","28","7","0","0","0","0","0","0","2"
"Local - Lecce vs Inter","2ND","21/02/2026","26","0","32%","0.04","0","2","2","0","5","142","4","5","0","0","0","0","2","0","0","2","0","0","0","0","1","2","110","7","23","0","17/31 (55%)","1/6 (17%)","37%","5","11/35 (31%)","8/17 (47%)","2/9 (22%)","75%","4","2","23","21","0","2","0","0","0","0","5"
